"Time","Chest freezer (Garage, 300l)","Dish washer (12 place setting)","Electric oven (Pyrolysis, 3,1kW)","Hot plate ()","Microwave oven (1,6kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV (36cm)","TV (36cm)","Washing machine ()"
"1998-11-15 06:40:00.0","7","0","0","0","0","41","0","0","0","0","0"
"1998-11-15 06:50:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-15 07:00:00.0","7","0","0","0","0","41","0","0","0","0","0"
"1998-11-15 07:10:00.0","3","0","0","0","14","49","0","0","0","0","0"
"1998-11-15 07:20:00.0","1","0","0","0","5","39","0","0","0","0","0"
"1998-11-15 07:30:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 07:40:00.0","0","0","0","0","0","34","0","0","0","0","0"
"1998-11-15 07:50:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-15 08:00:00.0","6","0","0","0","6","45","0","0","0","0","0"
"1998-11-15 08:10:00.0","1","0","0","0","13","46","0","0","0","0","0"
"1998-11-15 08:20:00.0","6","0","0","0","0","40","0","0","0","0","0"
"1998-11-15 08:30:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 08:40:00.0","4","0","0","0","0","37","0","0","0","0","0"
"1998-11-15 08:50:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 09:00:00.0","0","0","0","0","15","47","0","0","0","0","0"
"1998-11-15 09:10:00.0","7","0","0","0","4","44","0","0","0","0","0"
"1998-11-15 09:20:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 09:30:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-15 09:40:00.0","2","0","0","0","0","35","0","0","0","0","0"
"1998-11-15 09:50:00.0","4","0","0","0","9","46","0","0","0","0","0"
"1998-11-15 10:00:00.0","7","0","0","0","10","49","0","0","0","0","0"
"1998-11-15 10:10:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-15 10:20:00.0","3","0","0","0","0","37","0","0","0","0","0"
"1998-11-15 10:30:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-15 10:40:00.0","0","0","0","0","1","35","0","0","0","0","0"
"1998-11-15 10:50:00.0","7","0","0","0","16","55","0","0","0","0","0"
"1998-11-15 11:00:00.0","1","0","0","0","2","36","0","0","0","0","0"
"1998-11-15 11:10:00.0","6","0","0","0","0","37","0","0","0","0","0"
"1998-11-15 11:20:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-15 11:30:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-15 11:40:00.0","6","0","0","0","11","50","0","0","0","0","0"
"1998-11-15 11:50:00.0","0","0","0","0","8","41","0","0","0","0","0"
"1998-11-15 12:00:00.0","6","0","0","0","0","38","0","0","0","0","0"
"1998-11-15 12:10:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-15 12:20:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-15 12:30:00.0","6","0","0","0","4","44","0","0","0","0","0"
"1998-11-15 12:40:00.0","0","0","0","0","15","46","0","0","0","0","0"
"1998-11-15 12:50:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-15 13:00:00.0","4","0","0","0","0","29","0","0","0","0","0"
"1998-11-15 13:10:00.0","2","0","0","0","0","19","0","0","0","0","0"
"1998-11-15 13:20:00.0","6","0","0","0","0","22","0","0","0","0","0"
"1998-11-15 13:30:00.0","0","0","0","0","14","30","0","0","0","0","0"
"1998-11-15 13:40:00.0","6","0","0","0","5","27","0","0","0","0","0"
"1998-11-15 13:50:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-15 14:00:00.0","7","0","0","0","0","22","0","0","0","0","0"
"1998-11-15 14:10:00.0","6","0","0","0","0","23","0","0","0","0","0"
"1998-11-15 14:20:00.0","0","0","0","0","9","24","0","0","0","0","0"
"1998-11-15 14:30:00.0","6","0","0","0","10","33","0","0","0","0","0"
"1998-11-15 14:40:00.0","0","0","0","0","0","16","0","0","0","0","0"
"1998-11-15 14:50:00.0","6","0","0","0","0","25","0","0","1","0","0"
"1998-11-15 15:00:00.0","3","0","0","0","0","30","0","0","10","0","0"
"1998-11-15 15:10:00.0","3","0","0","0","2","30","0","0","10","0","0"
"1998-11-15 15:20:00.0","6","0","0","0","16","47","0","0","9","0","0"
"1998-11-15 15:30:00.0","0","0","0","0","1","28","0","0","10","0","0"
"1998-11-15 15:40:00.0","7","0","0","0","0","43","0","0","9","0","0"
"1998-11-15 15:50:00.0","0","0","0","0","0","46","0","0","10","0","0"
"1998-11-15 16:00:00.0","6","0","0","0","0","49","0","0","9","0","0"
"1998-11-15 16:10:00.0","4","0","0","0","12","59","0","0","9","0","0"
"1998-11-15 16:20:00.0","2","0","0","0","7","50","0","0","9","0","0"
"1998-11-15 16:30:00.0","6","0","0","0","0","49","0","0","9","0","0"
"1998-11-15 16:40:00.0","0","0","0","0","0","42","0","0","9","0","0"
"1998-11-15 16:50:00.0","6","0","0","0","0","49","0","0","9","0","0"
"1998-11-15 17:00:00.0","2","0","0","0","5","49","0","0","9","0","0"
"1998-11-15 17:10:00.0","4","0","0","0","14","59","0","0","10","0","0"
"1998-11-15 17:20:00.0","7","0","0","0","0","48","1","0","9","0","0"
"1998-11-15 17:30:00.0","0","0","0","0","0","42","0","0","9","0","0"
"1998-11-15 17:40:00.0","6","0","0","0","0","47","0","0","9","0","0"
"1998-11-15 17:50:00.0","0","0","0","0","0","26","0","0","10","0","0"
"1998-11-15 18:00:00.0","6","0","0","0","14","45","0","0","9","0","0"
"1998-11-15 18:10:00.0","5","0","0","0","5","35","0","0","10","0","0"
"1998-11-15 18:20:00.0","1","0","0","0","0","26","0","0","9","0","0"
"1998-11-15 18:30:00.0","6","0","0","0","0","32","2","0","9","0","0"
"1998-11-15 18:40:00.0","0","0","0","0","0","26","2","0","10","0","0"
"1998-11-15 18:50:00.0","6","0","0","0","8","40","0","0","9","0","0"
"1998-11-15 19:00:00.0","0","0","0","0","11","36","0","0","9","0","0"
"1998-11-15 19:10:00.0","7","0","0","0","0","31","0","0","9","0","0"
"1998-11-15 19:20:00.0","6","0","0","0","0","31","0","0","9","0","0"
"1998-11-15 19:30:00.0","0","0","0","0","0","25","0","0","9","0","0"
"1998-11-15 19:40:00.0","6","0","0","0","0","42","0","0","10","0","0"
"1998-11-15 19:50:00.0","0","0","0","0","15","59","0","0","9","0","0"
"1998-11-15 20:00:00.0","6","0","0","0","4","52","0","0","9","0","0"
"1998-11-15 20:10:00.0","0","0","0","0","0","42","0","0","10","0","0"
"1998-11-15 20:20:00.0","6","0","0","0","0","48","0","0","9","0","0"
"1998-11-15 20:30:00.0","6","0","0","0","0","49","0","0","10","0","0"
"1998-11-15 20:40:00.0","0","0","0","0","9","51","0","0","9","0","0"
"1998-11-15 20:50:00.0","6","0","0","0","10","57","0","0","10","0","0"
"1998-11-15 21:00:00.0","0","0","0","0","0","41","0","0","8","0","0"
"1998-11-15 21:10:00.0","6","0","0","0","0","48","0","0","9","0","0"
"1998-11-15 21:20:00.0","0","0","0","0","0","41","0","0","10","0","0"
"1998-11-15 21:30:00.0","6","0","0","0","1","51","0","0","9","0","0"
"1998-11-15 21:40:00.0","4","0","0","0","16","60","0","0","9","0","0"
"1998-11-15 21:50:00.0","0","0","0","0","2","44","0","0","9","0","0"
"1998-11-15 22:00:00.0","0","0","0","0","0","41","0","0","9","0","0"
"1998-11-15 22:10:00.0","0","0","0","0","0","42","0","0","9","0","0"
"1998-11-15 22:20:00.0","0","0","0","0","0","41","0","0","9","0","0"
"1998-11-15 22:30:00.0","0","0","0","0","10","52","1","0","9","0","0"
"1998-11-15 22:40:00.0","0","0","0","0","9","49","0","0","8","0","0"
"1998-11-15 22:50:00.0","0","0","0","0","0","31","0","0","10","0","0"
"1998-11-15 23:00:00.0","0","0","0","0","0","25","0","0","9","0","0"
"1998-11-15 23:10:00.0","0","0","0","0","0","22","2","0","6","0","0"
"1998-11-15 23:20:00.0","0","0","0","0","4","46","7","0","0","0","0"
"1998-11-15 23:30:00.0","9","0","0","0","15","47","0","0","9","0","0"
"1998-11-15 23:40:00.0","7","0","0","0","0","32","0","0","9","0","0"
"1998-11-15 23:50:00.0","0","0","0","0","0","25","0","0","10","0","0"
"1998-11-16 00:00:00.0","7","0","0","0","0","31","0","0","9","0","0"
"1998-11-16 00:10:00.0","6","0","0","0","0","31","0","0","9","0","0"
"1998-11-16 00:20:00.0","0","0","0","0","14","37","0","0","9","0","0"
"1998-11-16 00:30:00.0","6","0","0","0","6","37","0","0","9","0","0"
"1998-11-16 00:40:00.0","1","0","0","0","0","31","0","0","10","0","0"
"1998-11-16 00:50:00.0","6","0","0","0","0","50","0","0","9","0","0"
"1998-11-16 01:00:00.0","6","0","0","0","0","50","0","0","9","0","0"
"1998-11-16 01:10:00.0","0","0","0","0","4","47","0","0","10","0","0"
"1998-11-16 01:20:00.0","6","0","0","0","14","61","0","0","9","0","0"
"1998-11-16 01:30:00.0","0","0","0","0","0","40","0","0","8","0","0"
"1998-11-16 01:40:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-16 01:50:00.0","4","0","0","0","0","38","0","0","0","0","0"
"1998-11-16 02:00:00.0","3","0","0","0","0","35","0","0","0","0","0"
"1998-11-16 02:10:00.0","6","0","0","0","14","53","0","0","0","0","0"
"1998-11-16 02:20:00.0","0","0","0","0","5","37","0","0","0","0","0"
"1998-11-16 02:30:00.0","3","0","0","0","0","36","0","0","0","0","0"
"1998-11-16 02:40:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-16 02:50:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 03:00:00.0","0","0","0","0","7","39","0","0","0","0","0"
"1998-11-16 03:10:00.0","0","0","0","0","13","44","0","0","0","0","0"
"1998-11-16 03:20:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 03:30:00.0","8","0","0","0","0","41","0","0","0","0","0"
"1998-11-16 03:40:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 03:50:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-16 04:00:00.0","3","0","0","0","14","50","0","0","0","0","0"
"1998-11-16 04:10:00.0","4","0","0","0","5","40","0","0","0","0","0"
"1998-11-16 04:20:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-16 04:30:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 04:40:00.0","4","0","0","0","0","36","0","0","0","0","0"
"1998-11-16 04:50:00.0","0","0","0","0","7","39","0","0","0","0","0"
"1998-11-16 05:00:00.0","0","0","0","0","12","43","0","0","0","0","0"
"1998-11-16 05:10:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 05:20:00.0","7","0","0","0","0","40","0","0","0","0","0"
"1998-11-16 05:30:00.0","7","0","0","0","0","39","0","0","0","0","0"
"1998-11-16 05:40:00.0","0","0","0","0","0","31","0","0","0","0","0"
"1998-11-16 05:50:00.0","7","0","0","0","16","54","0","0","0","0","0"
"1998-11-16 06:00:00.0","0","0","0","0","3","35","0","0","0","0","0"
"1998-11-16 06:10:00.0","3","0","0","0","0","36","0","0","0","0","0"
"1998-11-16 06:20:00.0","0","0","0","0","0","31","0","0","0","0","0"
"1998-11-16 06:30:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 06:40:00.0","0","0","0","0","9","41","0","0","0","0","0"
"1998-11-16 06:50:00.0","8","0","0","0","10","49","0","0","0","0","0"
"1998-11-16 07:00:00.0","0","0","0","0","0","32","1","0","0","0","0"
"1998-11-16 07:10:00.0","7","0","0","0","0","41","2","0","0","0","0"
"1998-11-16 07:20:00.0","5","0","0","0","0","38","3","0","0","0","0"
"1998-11-16 07:30:00.0","1","0","0","0","9","41","0","0","0","0","0"
"1998-11-16 07:40:00.0","4","0","0","0","11","46","0","0","0","0","0"
"1998-11-16 07:50:00.0","0","0","0","0","0","31","0","0","0","0","0"
"1998-11-16 08:00:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 08:10:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 08:20:00.0","7","0","0","0","4","45","0","0","0","0","0"
"1998-11-16 08:30:00.0","0","0","0","0","15","46","0","0","0","0","0"
"1998-11-16 08:40:00.0","7","0","0","0","1","39","0","0","0","0","0"
"1998-11-16 08:50:00.0","5","0","0","0","0","37","0","0","0","0","0"
"1998-11-16 09:00:00.0","2","0","0","0","0","34","0","0","0","0","0"
"1998-11-16 09:10:00.0","3","0","0","0","0","36","0","0","0","0","0"
"1998-11-16 09:20:00.0","0","0","0","0","15","46","0","0","0","0","0"
"1998-11-16 09:30:00.0","0","0","0","0","4","49","5","12","0","0","0"
"1998-11-16 09:40:00.0","7","0","0","0","0","56","6","16","0","0","0"
"1998-11-16 09:50:00.0","0","0","0","0","0","48","6","16","0","0","0"
"1998-11-16 10:00:00.0","7","0","0","0","0","55","5","15","0","0","0"
"1998-11-16 10:10:00.0","0","0","0","0","12","59","6","16","0","0","0"
"1998-11-16 10:20:00.0","6","0","0","0","7","48","6","16","0","0","0"
"1998-11-16 10:30:00.0","7","0","0","0","0","38","5","15","0","0","0"
"1998-11-16 10:40:00.0","0","0","0","0","0","31","6","16","0","0","0"
"1998-11-16 10:50:00.0","6","0","0","0","0","38","6","15","0","0","0"
"1998-11-16 11:00:00.0","0","0","0","0","7","39","5","17","0","0","0"
"1998-11-16 11:10:00.0","6","0","0","0","12","49","6","15","0","0","0"
"1998-11-16 11:20:00.0","0","0","0","0","0","32","6","15","0","0","0"
"1998-11-16 11:30:00.0","6","0","0","0","0","38","5","17","0","0","0"
"1998-11-16 11:40:00.0","6","0","0","0","0","38","6","15","0","0","0"
"1998-11-16 11:50:00.0","0","0","0","0","2","34","6","16","0","0","0"
"1998-11-16 12:00:00.0","6","0","0","0","16","53","6","16","0","0","0"
"1998-11-16 12:10:00.0","0","0","0","0","1","32","6","15","0","0","0"
"1998-11-16 12:20:00.0","7","0","0","82","0","39","5","16","0","0","0"
"1998-11-16 12:30:00.0","0","0","0","48","0","61","6","16","0","0","0"
"1998-11-16 12:40:00.0","6","21","0","0","3","61","6","14","0","0","0"
"1998-11-16 12:50:00.0","6","363","0","0","16","412","6","15","0","0","0"
"1998-11-16 13:00:00.0","0","359","0","0","1","396","6","14","0","0","0"
"1998-11-16 13:10:00.0","6","26","0","0","0","62","5","16","0","0","0"
"1998-11-16 13:20:00.0","0","24","0","0","0","45","10","7","0","0","0"
"1998-11-16 13:30:00.0","6","522","0","0","0","544","8","0","0","0","0"
"1998-11-16 13:40:00.0","2","137","0","0","15","172","2","0","0","0","0"
"1998-11-16 13:50:00.0","4","40","0","0","4","78","0","0","0","0","0"
"1998-11-16 14:00:00.0","4","0","0","0","0","40","0","0","0","0","0"
"1998-11-16 14:10:00.0","0","0","0","0","0","33","1","0","0","0","0"
"1998-11-16 14:20:00.0","0","0","0","0","0","32","1","0","0","0","0"
"1998-11-16 14:30:00.0","7","0","0","0","10","50","0","0","0","0","0"
"1998-11-16 14:40:00.0","0","0","0","0","9","40","0","0","0","0","0"
"1998-11-16 14:50:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-16 15:00:00.0","7","0","0","0","0","39","0","0","0","0","0"
"1998-11-16 15:10:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 15:20:00.0","6","0","0","0","6","45","0","0","0","0","0"
"1998-11-16 15:30:00.0","0","0","0","0","13","45","0","0","0","0","0"
"1998-11-16 15:40:00.0","6","0","0","0","0","38","0","0","0","0","0"
"1998-11-16 15:50:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-16 16:00:00.0","0","0","0","0","0","32","0","0","0","0","0"
"1998-11-16 16:10:00.0","6","0","0","0","0","39","0","0","0","0","0"
"1998-11-16 16:20:00.0","0","0","0","0","15","47","0","0","0","0","0"
"1998-11-16 16:30:00.0","6","0","0","0","4","35","0","0","0","0","0"
"1998-11-16 16:40:00.0","5","0","0","0","0","20","0","0","0","0","0"
"1998-11-16 16:50:00.0","2","0","0","0","0","18","0","0","0","0","0"
"1998-11-16 17:00:00.0","6","0","0","0","0","21","0","0","0","0","0"
"1998-11-16 17:10:00.0","0","0","0","0","11","27","0","0","0","0","0"
"1998-11-16 17:20:00.0","6","0","0","0","8","29","0","0","0","0","0"
"1998-11-16 17:30:00.0","0","0","0","0","0","16","0","0","0","0","0"
"1998-11-16 17:40:00.0","6","0","0","0","0","22","0","0","0","0","0"
"1998-11-16 17:50:00.0","3","0","0","0","0","20","0","0","0","0","0"
"1998-11-16 18:00:00.0","0","0","0","0","5","20","0","0","0","0","0"
"1998-11-16 18:10:00.0","0","0","0","0","14","28","0","0","0","0","0"
"1998-11-16 18:20:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-16 18:30:00.0","0","0","0","0","0","36","0","0","0","0","0"
"1998-11-16 18:40:00.0","0","0","0","0","0","43","4","7","0","0","0"
"1998-11-16 18:50:00.0","0","0","0","0","0","48","5","15","0","0","0"
"1998-11-16 19:00:00.0","0","0","0","0","15","63","6","16","0","0","0"
"1998-11-16 19:10:00.0","8","0","0","0","4","60","6","14","0","0","0"
"1998-11-16 19:20:00.0","7","0","0","0","0","55","6","15","0","0","0"
"1998-11-16 19:30:00.0","0","0","0","0","0","48","5","15","0","0","0"
"1998-11-16 19:40:00.0","7","0","0","0","0","55","6","15","0","0","0"
"1998-11-16 19:50:00.0","2","0","0","0","9","59","6","16","0","0","0"
"1998-11-16 20:00:00.0","4","0","0","0","10","63","5","16","0","0","0"
"1998-11-16 20:10:00.0","7","0","0","0","0","54","6","16","0","0","0"
"1998-11-16 20:20:00.0","0","0","0","0","0","49","5","15","0","0","0"
"1998-11-16 20:30:00.0","6","0","0","0","0","54","6","15","0","0","0"
"1998-11-16 20:40:00.0","0","0","0","0","2","49","6","17","0","0","0"
"1998-11-16 20:50:00.0","6","0","0","0","16","52","5","15","0","0","0"
"1998-11-16 21:00:00.0","5","0","0","0","1","37","6","15","0","0","0"
"1998-11-16 21:10:00.0","1","0","0","0","0","32","6","15","0","0","0"
"1998-11-16 21:20:00.0","4","0","0","0","0","35","5","15","0","0","0"
"1998-11-16 21:30:00.0","0","0","0","0","0","31","6","14","0","0","0"
"1998-11-16 21:40:00.0","0","0","0","0","13","44","6","16","0","0","0"
"1998-11-16 21:50:00.0","0","0","0","0","5","35","5","14","0","0","0"
"1998-11-16 22:00:00.0","0","0","0","0","0","32","6","15","0","0","0"
"1998-11-16 22:10:00.0","0","0","0","0","0","30","6","15","0","0","0"
"1998-11-16 22:20:00.0","0","0","0","0","0","30","5","14","0","0","0"
"1998-11-16 22:30:00.0","8","0","0","0","7","55","6","14","0","0","0"
"1998-11-16 22:40:00.0","7","0","0","0","12","70","6","16","0","0","0"
"1998-11-16 22:50:00.0","0","0","0","0","0","49","5","15","0","0","0"
"1998-11-16 23:00:00.0","7","0","0","0","0","55","6","14","0","0","0"
"1998-11-16 23:10:00.0","0","0","0","0","0","47","6","15","0","0","0"
"1998-11-16 23:20:00.0","6","0","0","0","0","55","5","15","0","0","0"
"1998-11-16 23:30:00.0","5","0","0","0","15","69","6","16","0","0","0"
"1998-11-16 23:40:00.0","2","0","0","0","3","52","6","15","0","0","0"
"1998-11-16 23:50:00.0","3","0","0","0","0","52","5","14","0","0","0"
"1998-11-17 00:00:00.0","0","0","0","0","0","48","6","15","0","0","0"
"1998-11-17 00:10:00.0","0","0","0","0","0","47","6","14","0","0","0"
"1998-11-17 00:20:00.0","0","0","0","0","10","56","5","14","0","0","0"
"1998-11-17 00:30:00.0","8","0","0","0","10","48","8","15","0","0","0"
"1998-11-17 00:40:00.0","6","0","0","98","0","37","9","15","0","0","0"
"1998-11-17 00:50:00.0","0","0","0","30","0","59","9","14","0","0","0"
"1998-11-17 01:00:00.0","7","0","0","0","0","41","3","14","0","0","0"
"1998-11-17 01:10:00.0","0","0","0","0","16","50","0","15","0","0","0"
"1998-11-17 01:20:00.0","3","0","0","0","4","41","0","14","0","0","0"
"1998-11-17 01:30:00.0","0","0","0","0","0","35","0","14","0","0","0"
"1998-11-17 01:40:00.0","0","0","0","0","0","35","0","15","0","0","0"
"1998-11-17 01:50:00.0","0","0","0","0","0","35","0","15","0","0","0"
"1998-11-17 02:00:00.0","0","0","0","0","11","47","0","16","0","0","0"
"1998-11-17 02:10:00.0","8","0","0","0","8","49","0","16","0","0","0"
"1998-11-17 02:20:00.0","7","0","0","0","0","59","0","15","0","0","0"
"1998-11-17 02:30:00.0","0","0","0","0","0","50","0","15","0","0","0"
"1998-11-17 02:40:00.0","3","0","0","0","0","52","0","15","0","0","0"
"1998-11-17 02:50:00.0","0","0","0","0","8","57","0","16","0","0","0"
"1998-11-17 03:00:00.0","0","0","0","100","14","62","3","15","0","0","0"
"1998-11-17 03:10:00.0","8","0","0","8","0","57","2","17","0","0","0"
"1998-11-17 03:20:00.0","3","0","0","0","0","55","0","18","0","0","0"
"1998-11-17 03:30:00.0","4","0","0","0","0","51","0","15","0","0","0"
"1998-11-17 03:40:00.0","6","0","0","0","1","57","0","15","0","0","0"
"1998-11-17 03:50:00.0","0","0","0","0","17","62","0","15","0","0","0"
"1998-11-17 04:00:00.0","3","0","0","0","2","54","0","15","0","0","0"
"1998-11-17 04:10:00.0","0","0","0","0","0","47","0","16","0","0","0"
"1998-11-17 04:20:00.0","0","0","0","0","0","49","0","15","0","0","0"
"1998-11-17 04:30:00.0","8","0","0","0","0","55","0","16","0","0","0"
"1998-11-17 04:40:00.0","0","0","0","0","11","60","0","15","0","0","0"
"1998-11-17 04:50:00.0","7","0","0","0","8","51","0","5","0","0","0"
"1998-11-17 05:00:00.0","0","0","0","0","0","33","0","0","0","0","0"
"1998-11-17 05:10:00.0","6","0","0","0","0","27","0","0","0","0","0"
"1998-11-17 05:20:00.0","0","0","0","0","0","16","0","0","0","0","0"
"1998-11-17 05:30:00.0","3","0","0","0","5","26","0","0","0","0","0"
"1998-11-17 05:40:00.0","0","0","0","0","14","30","0","0","0","0","0"
"1998-11-17 05:50:00.0","0","0","0","0","0","16","0","0","0","0","0"
"1998-11-17 06:00:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-17 06:10:00.0","8","0","0","0","0","25","0","0","0","0","0"
"1998-11-17 06:20:00.0","0","0","0","0","0","17","0","0","0","0","0"
"1998-11-17 06:30:00.0","7","0","0","0","16","39","0","0","0","0","0"
"1998-11-17 06:40:00.0","4","0","0","0","3","24","0","0","0","0","0"
"1998-11-17 06:50:00.0","0","0","0","0","0","19","0","0","0","0","0"
"1998-11-17 07:00:00.0","0","0","0","0","0","37","0","0","0","0","0"
"1998-11-17 07:10:00.0","0","0","0","0","0","36","0","0","0","0","0"
