"Time","Chest freezer (Kitchen, 200l)","Clothes drier (without condenser) (3,2kW)","Dish washer (12 place setting)","Fridge (Kitchen, 200l)","Microwave oven (1,25kW)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Washing machine (4,5kg, 2,2kW)"
"1998-03-04 02:10:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-03-04 02:20:00.0","10","0","0","4","0","0","0","50","0","0","0"
"1998-03-04 02:30:00.0","10","0","0","4","0","0","0","31","0","0","0"
"1998-03-04 02:40:00.0","10","0","0","4","0","0","0","32","0","0","0"
"1998-03-04 02:50:00.0","10","0","0","4","0","0","0","45","0","0","0"
"1998-03-04 03:00:00.0","10","0","0","4","0","0","0","46","0","0","0"
"1998-03-04 03:10:00.0","12","0","0","6","0","0","0","34","0","0","0"
"1998-03-04 03:20:00.0","0","0","0","3","0","0","0","41","0","0","0"
"1998-03-04 03:30:00.0","11","0","0","4","0","0","0","40","0","0","0"
"1998-03-04 03:40:00.0","19","0","0","4","0","0","0","44","0","0","0"
"1998-03-04 03:50:00.0","18","0","0","3","0","0","0","43","0","0","0"
"1998-03-04 04:00:00.0","3","0","0","4","0","0","0","29","0","0","0"
"1998-03-04 04:10:00.0","0","0","0","3","0","0","0","28","0","0","0"
"1998-03-04 04:20:00.0","15","0","0","4","0","0","0","54","0","0","0"
"1998-03-04 04:30:00.0","19","0","0","4","0","0","0","47","0","0","0"
"1998-03-04 04:40:00.0","17","0","0","3","0","0","0","42","0","0","0"
"1998-03-04 04:50:00.0","0","0","0","5","0","0","0","28","0","0","0"
"1998-03-04 05:00:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-03-04 05:10:00.0","19","0","0","5","0","0","0","46","0","0","0"
"1998-03-04 05:20:00.0","19","0","0","5","0","0","0","45","0","0","0"
"1998-03-04 05:30:00.0","13","0","0","4","0","0","0","52","0","0","0"
"1998-03-04 05:40:00.0","0","0","0","3","0","0","0","30","0","0","0"
"1998-03-04 05:50:00.0","4","0","0","4","0","0","0","32","0","0","0"
"1998-03-04 06:00:00.0","20","0","0","4","0","0","0","45","0","0","0"
"1998-03-04 06:10:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-03-04 06:20:00.0","8","0","0","4","0","0","0","35","0","0","0"
"1998-03-04 06:30:00.0","0","0","0","4","0","0","0","37","0","0","0"
"1998-03-04 06:40:00.0","9","0","0","4","0","0","0","42","0","0","0"
"1998-03-04 06:50:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-03-04 07:00:00.0","18","0","0","4","0","0","0","43","0","0","0"
"1998-03-04 07:10:00.0","3","0","0","4","0","0","0","30","0","0","0"
"1998-03-04 07:20:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-03-04 07:30:00.0","15","0","0","3","0","0","0","56","0","0","0"
"1998-03-04 07:40:00.0","19","0","0","4","0","0","0","55","11","0","0"
"1998-03-04 07:50:00.0","15","0","0","4","0","0","0","64","23","0","0"
"1998-03-04 08:00:00.0","0","0","0","4","0","0","0","52","25","0","0"
"1998-03-04 08:10:00.0","0","0","0","4","0","0","0","41","13","0","0"
"1998-03-04 08:20:00.0","20","0","0","3","0","0","0","75","31","0","0"
"1998-03-04 08:30:00.0","19","0","0","4","0","0","0","76","34","0","0"
"1998-03-04 08:40:00.0","10","0","0","4","0","0","0","88","24","10","0"
"1998-03-04 08:50:00.0","0","0","0","4","0","0","0","67","21","16","0"
"1998-03-04 09:00:00.0","6","0","0","3","0","0","0","74","21","15","0"
"1998-03-04 09:10:00.0","20","0","0","4","33","0","0","172","23","19","0"
"1998-03-04 09:20:00.0","18","0","0","4","55","0","0","237","22","18","0"
"1998-03-04 09:30:00.0","6","0","0","4","0","0","0","77","21","16","0"
"1998-03-04 09:40:00.0","0","0","0","4","0","0","0","73","26","15","0"
"1998-03-04 09:50:00.0","12","0","0","4","0","0","0","369","44","16","245"
"1998-03-04 10:00:00.0","19","0","0","3","0","0","0","466","45","16","349"
"1998-03-04 10:10:00.0","18","0","0","4","0","0","0","538","24","15","350"
"1998-03-04 10:20:00.0","1","0","0","4","0","0","0","375","18","15","286"
"1998-03-04 10:30:00.0","0","0","0","4","0","0","0","93","24","16","21"
"1998-03-04 10:40:00.0","17","0","0","4","0","0","0","106","26","16","22"
"1998-03-04 10:50:00.0","19","0","0","3","0","0","0","101","21","15","20"
"1998-03-04 11:00:00.0","16","0","0","4","0","0","0","111","12","15","41"
"1998-03-04 11:10:00.0","0","0","0","4","0","0","0","90","13","12","38"
"1998-03-04 11:20:00.0","1","0","0","4","0","0","0","81","12","0","32"
"1998-03-04 11:30:00.0","19","322","0","3","0","0","0","415","13","8","0"
"1998-03-04 11:40:00.0","19","478","0","4","0","0","0","572","12","17","0"
"1998-03-04 11:50:00.0","12","422","0","4","0","0","0","503","8","17","0"
"1998-03-04 12:00:00.0","0","435","0","4","0","0","0","520","12","18","0"
"1998-03-04 12:10:00.0","5","375","0","3","0","0","0","461","10","17","0"
"1998-03-04 12:20:00.0","20","366","0","4","0","0","0","442","0","17","0"
"1998-03-04 12:30:00.0","19","330","0","4","0","0","0","387","0","2","0"
"1998-03-04 12:40:00.0","9","331","0","4","0","0","0","378","0","0","0"
"1998-03-04 12:50:00.0","0","221","0","6","0","0","0","260","0","0","0"
"1998-03-04 13:00:00.0","9","217","0","6","0","0","0","277","2","11","0"
"1998-03-04 13:10:00.0","19","237","0","3","0","0","0","323","1","18","0"
"1998-03-04 13:20:00.0","18","31","0","4","0","0","0","95","0","17","0"
"1998-03-04 13:30:00.0","7","12","0","4","23","0","0","89","0","17","0"
"1998-03-04 13:40:00.0","0","6","0","4","31","0","0","84","0","17","0"
"1998-03-04 13:50:00.0","11","1","0","4","0","0","0","65","7","16","0"
"1998-03-04 14:00:00.0","19","0","0","5","0","0","0","64","7","9","0"
"1998-03-04 14:10:00.0","18","0","0","5","0","0","0","71","0","14","0"
"1998-03-04 14:20:00.0","5","0","0","5","0","0","0","62","3","16","0"
"1998-03-04 14:30:00.0","0","0","0","4","0","0","0","50","2","17","0"
"1998-03-04 14:40:00.0","14","0","0","4","0","0","0","60","0","16","0"
"1998-03-04 14:50:00.0","19","0","0","4","0","0","0","64","0","17","0"
"1998-03-04 15:00:00.0","19","0","0","4","0","0","0","62","0","15","0"
"1998-03-04 15:10:00.0","4","0","0","3","0","0","0","51","0","16","0"
"1998-03-04 15:20:00.0","0","0","0","4","0","0","0","64","0","17","0"
"1998-03-04 15:30:00.0","15","0","0","4","0","0","0","61","0","16","0"
"1998-03-04 15:40:00.0","19","0","0","4","0","0","0","63","0","16","0"
"1998-03-04 15:50:00.0","19","0","0","4","0","0","0","62","6","10","0"
"1998-03-04 16:00:00.0","2","0","0","4","0","0","0","65","19","15","0"
"1998-03-04 16:10:00.0","0","0","0","3","0","0","0","83","15","18","0"
"1998-03-04 16:20:00.0","16","0","0","4","0","0","0","81","17","19","0"
"1998-03-04 16:30:00.0","19","0","0","5","0","0","0","76","13","18","0"
"1998-03-04 16:40:00.0","18","0","0","7","0","0","0","67","2","19","0"
"1998-03-04 16:50:00.0","1","0","0","4","0","0","0","64","17","18","0"
"1998-03-04 17:00:00.0","0","0","0","3","0","0","0","61","21","12","0"
"1998-03-04 17:10:00.0","19","0","0","4","0","0","0","64","16","0","0"
"1998-03-04 17:20:00.0","19","0","0","5","0","0","0","87","25","0","0"
"1998-03-04 17:30:00.0","17","0","0","6","0","0","0","76","29","0","0"
"1998-03-04 17:40:00.0","0","0","0","3","0","0","0","60","30","0","0"
"1998-03-04 17:50:00.0","0","0","0","4","0","0","0","60","31","0","0"
"1998-03-04 18:00:00.0","20","0","0","4","0","0","0","89","43","0","0"
"1998-03-04 18:10:00.0","19","0","0","4","0","0","0","98","45","0","0"
"1998-03-04 18:20:00.0","16","0","0","6","0","0","0","110","49","6","0"
"1998-03-04 18:30:00.0","0","0","0","4","0","0","0","89","44","18","0"
"1998-03-04 18:40:00.0","1","0","0","4","0","0","0","87","39","19","0"
"1998-03-04 18:50:00.0","19","0","0","5","0","0","0","100","36","18","0"
"1998-03-04 19:00:00.0","19","0","0","6","0","0","0","88","25","18","0"
"1998-03-04 19:10:00.0","15","0","0","4","0","0","0","80","21","18","0"
"1998-03-04 19:20:00.0","0","0","0","4","0","0","0","86","26","17","0"
"1998-03-04 19:30:00.0","2","0","0","10","0","0","0","77","24","17","0"
"1998-03-04 19:40:00.0","20","0","0","4","0","0","0","84","21","18","0"
"1998-03-04 19:50:00.0","16","0","148","5","0","0","3","250","36","17","0"
"1998-03-04 20:00:00.0","16","0","149","6","0","0","3","250","36","18","0"
"1998-03-04 20:10:00.0","0","0","227","4","0","0","10","288","0","18","0"
"1998-03-04 20:20:00.0","5","0","355","4","0","0","10","436","0","17","0"
"1998-03-04 20:30:00.0","20","0","154","4","0","0","10","249","17","17","0"
"1998-03-04 20:40:00.0","18","0","99","3","0","0","11","192","24","18","0"
"1998-03-04 20:50:00.0","12","0","352","6","0","0","10","449","22","18","0"
"1998-03-04 21:00:00.0","0","0","349","5","0","0","10","432","21","16","0"
"1998-03-04 21:10:00.0","6","0","30","4","0","0","10","113","21","16","0"
"1998-03-04 21:20:00.0","20","0","0","3","0","0","10","93","21","17","0"
"1998-03-04 21:30:00.0","18","0","0","4","0","0","10","91","21","16","0"
"1998-03-04 21:40:00.0","10","0","0","3","0","0","10","95","22","17","0"
"1998-03-04 21:50:00.0","0","0","0","4","0","0","11","81","21","17","0"
"1998-03-04 22:00:00.0","8","0","0","4","0","0","10","85","21","16","0"
"1998-03-04 22:10:00.0","19","0","0","6","0","0","10","95","23","17","0"
"1998-03-04 22:20:00.0","19","0","0","5","0","0","10","78","7","16","0"
"1998-03-04 22:30:00.0","8","0","0","3","0","0","10","74","11","18","0"
"1998-03-04 22:40:00.0","0","0","0","4","0","0","11","78","22","17","0"
"1998-03-04 22:50:00.0","10","0","0","4","0","0","10","86","21","18","0"
"1998-03-04 23:00:00.0","19","0","0","3","0","0","10","111","22","18","0"
"1998-03-04 23:10:00.0","19","0","0","4","0","0","11","92","21","17","0"
"1998-03-04 23:20:00.0","6","0","0","4","0","0","10","83","22","18","0"
"1998-03-04 23:30:00.0","0","0","0","3","0","0","10","78","21","18","0"
"1998-03-04 23:40:00.0","12","0","0","4","0","0","11","89","22","17","0"
"1998-03-04 23:50:00.0","19","0","0","5","0","0","10","95","21","17","0"
"1998-03-05 00:00:00.0","19","0","0","5","0","0","10","94","22","18","0"
"1998-03-05 00:10:00.0","4","0","0","5","0","0","4","53","11","6","0"
"1998-03-05 00:20:00.0","0","0","0","4","16","0","0","82","20","0","0"
"1998-03-05 00:30:00.0","14","0","0","3","0","0","0","61","20","0","0"
"1998-03-05 00:40:00.0","19","0","0","4","0","0","0","45","1","0","0"
"1998-03-05 00:50:00.0","19","0","0","4","0","0","0","44","0","0","0"
"1998-03-05 01:00:00.0","1","0","0","4","0","0","0","47","17","0","0"
"1998-03-05 01:10:00.0","0","0","0","3","0","0","0","30","3","0","0"
"1998-03-05 01:20:00.0","17","0","0","5","0","1","0","46","0","0","0"
"1998-03-05 01:30:00.0","19","0","0","5","0","0","0","46","0","0","0"
"1998-03-05 01:40:00.0","17","0","0","6","0","0","0","44","0","0","0"
"1998-03-05 01:50:00.0","0","0","0","3","0","0","0","27","0","0","0"
"1998-03-05 02:00:00.0","0","0","0","4","0","0","0","27","0","0","0"
"1998-03-05 02:10:00.0","19","0","0","4","0","0","0","45","0","0","0"
"1998-03-05 02:20:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-03-05 02:30:00.0","11","0","0","3","0","0","0","38","0","0","0"
"1998-03-05 02:40:00.0","11","0","0","3","0","0","0","38","0","0","0"
"1998-03-05 02:50:00.0","11","0","0","3","0","0","0","41","0","0","0"
"1998-03-05 03:00:00.0","11","0","0","3","0","0","0","41","0","0","0"
"1998-03-05 03:10:00.0","11","0","0","7","0","0","0","44","0","0","0"
"1998-03-05 03:20:00.0","8","0","0","4","0","0","0","34","0","0","0"
"1998-03-05 03:30:00.0","0","0","0","3","0","0","0","28","0","0","0"
"1998-03-05 03:40:00.0","8","0","0","4","0","0","0","35","0","0","0"
"1998-03-05 03:50:00.0","20","0","0","4","0","0","0","44","0","0","0"
"1998-03-05 04:00:00.0","18","0","0","3","0","0","0","43","0","0","0"
"1998-03-05 04:10:00.0","3","0","0","4","0","0","0","31","0","0","0"
"1998-03-05 04:20:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-03-05 04:30:00.0","14","0","0","4","0","0","0","40","0","0","0"
"1998-03-05 04:40:00.0","19","0","0","4","0","0","0","58","0","0","0"
"1998-03-05 04:50:00.0","16","0","0","3","0","0","0","46","0","0","0"
"1998-03-05 05:00:00.0","0","0","0","4","0","0","0","27","0","0","0"
"1998-03-05 05:10:00.0","0","0","0","4","0","0","0","27","0","0","0"
"1998-03-05 05:20:00.0","19","0","0","4","0","0","0","45","0","0","0"
"1998-03-05 05:30:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-03-05 05:40:00.0","11","0","0","4","0","0","0","37","0","0","0"
"1998-03-05 05:50:00.0","0","0","0","4","0","0","0","27","0","0","0"
"1998-03-05 06:00:00.0","4","0","0","3","0","0","0","32","0","0","0"
"1998-03-05 06:10:00.0","20","0","0","4","0","0","0","44","0","0","0"
"1998-03-05 06:20:00.0","19","0","0","4","0","0","0","44","0","0","0"
"1998-03-05 06:30:00.0","6","0","0","4","0","0","0","33","0","0","0"
"1998-03-05 06:40:00.0","0","0","0","3","0","0","0","44","0","0","0"
"1998-03-05 06:50:00.0","10","0","0","4","0","0","0","39","0","0","0"
"1998-03-05 07:00:00.0","19","0","0","4","0","0","0","44","0","0","0"
"1998-03-05 07:10:00.0","19","0","0","4","0","0","0","43","0","0","0"
"1998-03-05 07:20:00.0","0","0","0","3","0","0","0","32","5","0","0"
"1998-03-05 07:30:00.0","0","0","0","4","34","0","0","91","30","0","0"
"1998-03-05 07:40:00.0","16","0","0","4","118","0","0","178","15","0","0"
"1998-03-05 07:50:00.0","19","0","0","4","1","0","0","71","28","0","0"
"1998-03-05 08:00:00.0","13","0","0","4","0","0","0","73","34","0","0"
"1998-03-05 08:10:00.0","0","0","0","4","0","0","0","69","25","0","0"
"1998-03-05 08:20:00.0","2","0","0","4","0","0","0","31","0","0","0"
"1998-03-05 08:30:00.0","20","0","0","3","0","0","0","45","0","0","0"
"1998-03-05 08:40:00.0","19","0","0","4","0","0","0","44","0","0","0"
"1998-03-05 08:50:00.0","6","0","0","4","0","0","0","33","0","0","0"
"1998-03-05 09:00:00.0","0","0","0","4","0","0","0","27","0","0","0"
"1998-03-05 09:10:00.0","10","0","0","4","0","0","0","37","0","0","0"
"1998-03-05 09:20:00.0","19","0","0","3","0","0","0","44","0","0","0"
"1998-03-05 09:30:00.0","18","0","0","4","0","0","0","43","0","0","0"
"1998-03-05 09:40:00.0","0","0","0","4","0","0","0","27","0","0","0"
"1998-03-05 09:50:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-03-05 10:00:00.0","17","0","0","4","0","0","0","48","0","0","0"
"1998-03-05 10:10:00.0","19","0","0","3","0","0","0","57","0","0","0"
"1998-03-05 10:20:00.0","12","0","0","4","0","0","0","37","0","0","0"
"1998-03-05 10:30:00.0","0","0","0","4","0","0","0","28","0","0","0"
"1998-03-05 10:40:00.0","4","0","0","4","0","0","0","32","0","0","0"
"1998-03-05 10:50:00.0","20","0","0","2","0","0","0","43","0","0","0"
"1998-03-05 11:00:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-03-05 11:10:00.0","5","0","0","3","0","0","0","30","0","0","0"
"1998-03-05 11:20:00.0","0","0","0","3","0","0","0","27","0","0","0"
"1998-03-05 11:30:00.0","11","0","0","4","0","0","0","39","0","0","0"
"1998-03-05 11:40:00.0","19","0","0","4","0","0","0","49","5","0","0"
"1998-03-05 11:50:00.0","19","0","0","4","4","0","0","67","19","0","0"
"1998-03-05 12:00:00.0","17","0","0","4","62","0","0","122","16","0","0"
"1998-03-05 12:10:00.0","0","0","0","5","0","0","0","57","17","0","0"
"1998-03-05 12:20:00.0","0","0","0","5","0","0","0","55","19","0","0"
"1998-03-05 12:30:00.0","18","0","0","6","0","0","0","63","17","0","0"
"1998-03-05 12:40:00.0","19","0","0","4","116","0","0","166","4","0","0"
"1998-03-05 12:50:00.0","11","0","0","4","0","0","0","42","4","0","0"
"1998-03-05 13:00:00.0","0","0","0","4","0","0","0","314","0","0","280"
"1998-03-05 13:10:00.0","4","0","0","4","0","0","0","392","5","0","344"
"1998-03-05 13:20:00.0","20","0","0","3","0","0","0","426","0","15","342"
"1998-03-05 13:30:00.0","18","0","0","4","0","0","0","316","5","16","243"
"1998-03-05 13:40:00.0","7","0","0","4","0","0","0","59","7","0","20"
"1998-03-05 13:50:00.0","0","0","0","4","0","0","0","61","8","4","21"
"1998-03-05 14:00:00.0","9","0","0","3","0","0","0","82","7","15","21"
"1998-03-05 14:10:00.0","19","0","0","2","0","0","0","109","7","16","40"
"1998-03-05 14:20:00.0","19","0","0","5","0","0","0","125","8","16","49"
"1998-03-05 14:30:00.0","2","0","0","2","0","0","0","82","7","15","22"
"1998-03-05 14:40:00.0","0","0","0","3","0","0","0","53","8","16","0"
"1998-03-05 14:50:00.0","14","0","0","4","0","0","0","66","7","15","0"
"1998-03-05 15:00:00.0","20","0","0","4","0","0","0","72","8","15","0"
"1998-03-05 15:10:00.0","17","0","0","4","0","0","0","69","7","15","0"
"1998-03-05 15:20:00.0","0","0","0","4","0","0","0","38","8","0","0"
"1998-03-05 15:30:00.0","0","0","0","4","0","0","0","52","7","0","0"
"1998-03-05 15:40:00.0","18","0","0","3","0","0","0","55","8","0","0"
"1998-03-05 15:50:00.0","19","0","0","4","0","0","0","53","7","0","0"
"1998-03-05 16:00:00.0","13","0","0","4","0","0","0","49","8","0","0"
"1998-03-05 16:10:00.0","0","0","0","4","0","0","0","37","8","0","0"
"1998-03-05 16:20:00.0","3","0","0","4","0","0","0","44","9","0","0"
"1998-03-05 16:30:00.0","20","0","0","4","0","0","0","70","13","0","0"
"1998-03-05 16:40:00.0","19","0","0","3","0","0","0","70","14","0","0"
"1998-03-05 16:50:00.0","8","0","0","1","0","0","0","48","13","0","0"
"1998-03-05 17:00:00.0","0","0","0","4","0","0","0","50","4","0","0"
"1998-03-05 17:10:00.0","8","0","0","4","0","0","0","56","0","18","0"
"1998-03-05 17:20:00.0","20","0","0","4","0","0","0","62","0","17","0"
"1998-03-05 17:30:00.0","19","0","0","4","0","0","0","61","0","17","0"
"1998-03-05 17:40:00.0","2","0","0","3","0","0","0","54","2","18","0"
"1998-03-05 17:50:00.0","3","0","0","4","0","0","0","55","2","18","0"
"1998-03-05 18:00:00.0","12","0","0","4","0","0","0","66","0","17","0"
"1998-03-05 18:10:00.0","19","0","0","4","0","0","0","71","8","18","0"
"1998-03-05 18:20:00.0","18","0","0","4","0","0","0","66","6","18","0"
"1998-03-05 18:30:00.0","1","0","0","4","0","0","0","78","30","18","0"
"1998-03-05 18:40:00.0","0","0","0","4","0","0","0","96","48","18","0"
"1998-03-05 18:50:00.0","18","0","0","2","0","0","0","110","51","17","0"
"1998-03-05 19:00:00.0","18","0","0","4","0","0","0","168","49","18","0"
"1998-03-05 19:10:00.0","12","0","0","2","0","0","0","181","23","18","0"
"1998-03-05 19:20:00.0","0","0","0","5","26","0","0","106","26","17","0"
"1998-03-05 19:30:00.0","4","0","0","4","0","0","0","73","23","18","0"
"1998-03-05 19:40:00.0","20","0","0","3","0","0","0","83","22","17","0"
"1998-03-05 19:50:00.0","18","0","173","5","0","0","0","295","58","17","0"
"1998-03-05 20:00:00.0","6","0","225","3","0","1","0","317","38","17","0"
"1998-03-05 20:10:00.0","0","0","350","4","0","0","0","436","21","18","0"
"1998-03-05 20:20:00.0","11","0","271","4","0","0","0","356","21","17","0"
"1998-03-05 20:30:00.0","19","0","10","4","0","0","0","93","21","18","0"
"1998-03-05 20:40:00.0","18","0","319","4","0","0","0","405","22","18","0"
"1998-03-05 20:50:00.0","0","0","353","4","0","0","0","425","21","17","0"
"1998-03-05 21:00:00.0","0","0","104","4","0","0","0","175","21","17","0"
"1998-03-05 21:10:00.0","18","0","0","4","0","0","0","99","22","17","0"
"1998-03-05 21:20:00.0","19","0","0","4","0","0","0","83","22","16","0"
"1998-03-05 21:30:00.0","12","0","0","2","0","0","0","75","22","17","0"
"1998-03-05 21:40:00.0","0","0","0","2","0","0","0","64","22","17","0"
