"Time","Clothes drier (without condenser) ()","Dish washer (12 place setting)","Microwave oven ()","Site consumption ()","Total site light consumption ()","Washing machine ()","Water heater ()"
"1998-02-24 03:50:00.0","0","0","0","24","0","0","0"
"1998-02-24 04:00:00.0","0","0","0","29","0","0","0"
"1998-02-24 04:10:00.0","0","0","0","42","0","0","0"
"1998-02-24 04:20:00.0","0","0","0","41","0","0","0"
"1998-02-24 04:30:00.0","0","0","0","51","0","0","0"
"1998-02-24 04:40:00.0","0","0","0","53","0","0","0"
"1998-02-24 04:50:00.0","0","0","0","44","0","0","0"
"1998-02-24 05:00:00.0","0","0","0","25","0","0","0"
"1998-02-24 05:10:00.0","0","0","0","25","0","0","0"
"1998-02-24 05:20:00.0","0","0","0","24","0","0","0"
"1998-02-24 05:30:00.0","0","0","0","24","0","0","0"
"1998-02-24 05:40:00.0","0","0","0","25","0","0","0"
"1998-02-24 05:50:00.0","0","0","0","28","5","0","0"
"1998-02-24 06:00:00.0","0","0","0","31","7","0","0"
"1998-02-24 06:10:00.0","0","0","0","43","7","0","0"
"1998-02-24 06:20:00.0","0","0","0","45","7","0","0"
"1998-02-24 06:30:00.0","0","0","0","40","10","0","0"
"1998-02-24 06:40:00.0","0","0","0","123","36","0","0"
"1998-02-24 06:50:00.0","0","0","0","85","37","0","0"
"1998-02-24 07:00:00.0","0","0","22","124","55","0","0"
"1998-02-24 07:10:00.0","0","0","0","124","79","0","0"
"1998-02-24 07:20:00.0","0","0","0","132","87","0","0"
"1998-02-24 07:30:00.0","0","0","0","106","64","0","0"
"1998-02-24 07:40:00.0","0","0","0","125","85","0","0"
"1998-02-24 07:50:00.0","0","0","0","121","95","0","0"
"1998-02-24 08:00:00.0","0","0","0","71","45","0","0"
"1998-02-24 08:10:00.0","0","0","0","44","22","0","0"
"1998-02-24 08:20:00.0","0","0","0","23","0","0","0"
"1998-02-24 08:30:00.0","0","0","0","24","0","0","0"
"1998-02-24 08:40:00.0","0","0","0","23","0","0","0"
"1998-02-24 08:50:00.0","0","0","0","23","0","0","0"
"1998-02-24 09:00:00.0","0","0","0","24","0","0","0"
"1998-02-24 09:10:00.0","0","0","0","52","0","0","0"
"1998-02-24 09:20:00.0","0","0","0","64","8","0","0"
"1998-02-24 09:30:00.0","0","0","0","72","30","0","0"
"1998-02-24 09:40:00.0","0","0","0","79","30","0","0"
"1998-02-24 09:50:00.0","0","0","0","83","37","0","0"
"1998-02-24 10:00:00.0","0","0","0","56","29","0","0"
"1998-02-24 10:10:00.0","0","0","0","52","30","0","0"
"1998-02-24 10:20:00.0","0","0","0","54","30","0","0"
"1998-02-24 10:30:00.0","0","0","0","72","30","0","0"
"1998-02-24 10:40:00.0","0","0","0","84","30","0","0"
"1998-02-24 10:50:00.0","0","0","0","81","30","0","0"
"1998-02-24 11:00:00.0","0","0","0","61","29","0","0"
"1998-02-24 11:10:00.0","0","0","0","30","7","0","0"
"1998-02-24 11:20:00.0","0","0","0","23","0","0","0"
"1998-02-24 11:30:00.0","0","0","0","22","0","0","0"
"1998-02-24 11:40:00.0","0","0","0","43","2","0","0"
"1998-02-24 11:50:00.0","0","0","0","46","1","0","0"
"1998-02-24 12:00:00.0","0","0","0","49","0","0","0"
"1998-02-24 12:10:00.0","0","0","0","55","0","0","0"
"1998-02-24 12:20:00.0","0","0","0","55","7","0","0"
"1998-02-24 12:30:00.0","0","0","0","78","9","0","0"
"1998-02-24 12:40:00.0","0","0","0","47","6","0","0"
"1998-02-24 12:50:00.0","0","0","0","59","4","0","0"
"1998-02-24 13:00:00.0","0","0","0","24","0","0","0"
"1998-02-24 13:10:00.0","0","0","0","25","0","0","0"
"1998-02-24 13:20:00.0","0","0","0","24","0","0","0"
"1998-02-24 13:30:00.0","0","0","0","26","0","0","0"
"1998-02-24 13:40:00.0","0","0","0","38","0","0","0"
"1998-02-24 13:50:00.0","0","0","0","37","0","0","0"
"1998-02-24 14:00:00.0","0","0","0","26","0","0","0"
"1998-02-24 14:10:00.0","0","0","0","218","0","176","0"
"1998-02-24 14:20:00.0","0","0","0","46","0","6","0"
"1998-02-24 14:30:00.0","0","0","0","49","0","8","0"
"1998-02-24 14:40:00.0","0","0","0","45","0","4","0"
"1998-02-24 14:50:00.0","0","0","0","43","2","2","0"
"1998-02-24 15:00:00.0","0","0","0","59","14","10","0"
"1998-02-24 15:10:00.0","0","0","0","71","13","20","0"
"1998-02-24 15:20:00.0","0","0","0","86","6","50","0"
"1998-02-24 15:30:00.0","0","0","0","73","0","37","0"
"1998-02-24 15:40:00.0","0","0","0","38","0","0","0"
"1998-02-24 15:50:00.0","0","0","0","37","0","0","0"
"1998-02-24 16:00:00.0","0","0","0","33","0","0","0"
"1998-02-24 16:10:00.0","0","0","0","24","0","0","0"
"1998-02-24 16:20:00.0","0","0","0","26","0","0","0"
"1998-02-24 16:30:00.0","0","0","0","27","0","0","0"
"1998-02-24 16:40:00.0","0","0","0","57","0","0","0"
"1998-02-24 16:50:00.0","0","0","0","58","4","0","0"
"1998-02-24 17:00:00.0","0","0","0","67","13","0","0"
"1998-02-24 17:10:00.0","0","0","0","71","17","0","0"
"1998-02-24 17:20:00.0","0","0","0","65","12","0","0"
"1998-02-24 17:30:00.0","0","0","0","56","13","0","0"
"1998-02-24 17:40:00.0","0","0","0","65","26","0","0"
"1998-02-24 17:50:00.0","0","0","0","57","35","0","0"
"1998-02-24 18:00:00.0","0","0","0","41","17","0","0"
"1998-02-24 18:10:00.0","0","0","0","54","16","0","0"
"1998-02-24 18:20:00.0","0","0","0","52","19","0","0"
"1998-02-24 18:30:00.0","0","0","0","66","44","0","0"
"1998-02-24 18:40:00.0","0","0","0","63","40","0","0"
"1998-02-24 18:50:00.0","0","0","0","78","47","0","0"
"1998-02-24 19:00:00.0","0","0","0","81","42","0","0"
"1998-02-24 19:10:00.0","0","0","0","78","38","0","0"
"1998-02-24 19:20:00.0","0","0","0","73","33","0","0"
"1998-02-24 19:30:00.0","0","0","0","101","42","0","0"
"1998-02-24 19:40:00.0","0","0","17","135","42","0","0"
"1998-02-24 19:50:00.0","0","0","0","111","42","0","0"
"1998-02-24 20:00:00.0","0","16","0","99","34","0","0"
"1998-02-24 20:10:00.0","0","294","0","347","4","0","0"
"1998-02-24 20:20:00.0","0","357","0","434","25","0","0"
"1998-02-24 20:30:00.0","0","357","0","426","16","0","0"
"1998-02-24 20:40:00.0","0","134","0","200","17","0","0"
"1998-02-24 20:50:00.0","0","24","0","75","16","0","0"
"1998-02-24 21:00:00.0","0","201","0","267","17","0","0"
"1998-02-24 21:10:00.0","0","351","0","427","16","0","0"
"1998-02-24 21:20:00.0","0","330","0","396","16","0","0"
"1998-02-24 21:30:00.0","0","2","0","54","17","0","0"
"1998-02-24 21:40:00.0","0","0","0","69","16","0","0"
"1998-02-24 21:50:00.0","0","0","0","72","16","0","0"
"1998-02-24 22:00:00.0","0","0","0","170","16","0","102"
"1998-02-24 22:10:00.0","0","0","0","514","16","0","448"
"1998-02-24 22:20:00.0","0","0","0","514","16","0","448"
"1998-02-24 22:30:00.0","0","0","0","530","16","0","458"
"1998-02-24 22:40:00.0","0","0","0","522","16","0","464"
"1998-02-24 22:50:00.0","0","0","0","506","16","0","465"
"1998-02-24 23:00:00.0","0","0","0","509","16","0","467"
"1998-02-24 23:10:00.0","0","0","0","512","17","0","471"
"1998-02-24 23:20:00.0","0","0","0","512","16","0","471"
"1998-02-24 23:30:00.0","0","0","0","510","16","0","469"
"1998-02-24 23:40:00.0","0","0","0","513","17","0","470"
"1998-02-24 23:50:00.0","0","0","0","509","16","0","468"
"1998-02-25 00:00:00.0","0","0","0","508","16","0","465"
"1998-02-25 00:10:00.0","0","0","0","534","16","0","461"
"1998-02-25 00:20:00.0","0","0","0","526","16","0","458"
"1998-02-25 00:30:00.0","0","0","0","519","17","0","463"
"1998-02-25 00:40:00.0","0","0","0","515","16","0","459"
"1998-02-25 00:50:00.0","0","0","0","517","16","0","461"
"1998-02-25 01:00:00.0","0","0","0","506","16","0","459"
"1998-02-25 01:10:00.0","0","0","0","501","16","0","461"
"1998-02-25 01:20:00.0","0","0","0","505","16","0","464"
"1998-02-25 01:30:00.0","0","0","0","501","16","0","459"
"1998-02-25 01:40:00.0","0","0","0","519","16","0","464"
"1998-02-25 01:50:00.0","0","0","0","145","17","0","91"
"1998-02-25 02:00:00.0","0","0","0","165","17","0","122"
"1998-02-25 02:10:00.0","0","0","0","186","16","0","145"
"1998-02-25 02:20:00.0","0","0","0","110","17","0","68"
"1998-02-25 02:30:00.0","0","0","0","80","16","0","38"
"1998-02-25 02:40:00.0","0","0","0","100","16","0","43"
"1998-02-25 02:50:00.0","0","0","0","140","17","0","81"
"1998-02-25 03:00:00.0","0","0","0","58","16","0","0"
"1998-02-25 03:10:00.0","0","0","0","68","17","0","0"
"1998-02-25 03:20:00.0","0","0","0","71","16","0","0"
"1998-02-25 03:30:00.0","0","0","0","91","17","0","39"
"1998-02-25 03:40:00.0","0","0","0","77","16","0","35"
"1998-02-25 03:50:00.0","0","0","0","77","16","0","34"
"1998-02-25 04:00:00.0","0","0","0","41","17","0","0"
"1998-02-25 04:10:00.0","0","0","0","73","16","0","32"
"1998-02-25 04:20:00.0","0","0","0","77","17","0","35"
"1998-02-25 04:30:00.0","0","0","0","42","16","0","0"
"1998-02-25 04:40:00.0","0","0","0","42","17","0","0"
"1998-02-25 04:50:00.0","0","0","0","115","16","0","64"
"1998-02-25 05:00:00.0","0","0","0","57","17","0","0"
"1998-02-25 05:10:00.0","0","0","0","59","16","0","0"
"1998-02-25 05:20:00.0","0","0","0","59","17","0","0"
"1998-02-25 05:30:00.0","0","0","0","59","16","0","0"
"1998-02-25 05:40:00.0","0","0","0","59","17","0","0"
"1998-02-25 05:50:00.0","0","0","0","57","17","0","0"
"1998-02-25 06:00:00.0","0","0","0","83","21","0","0"
"1998-02-25 06:10:00.0","0","0","0","80","31","0","0"
"1998-02-25 06:20:00.0","0","0","0","93","30","0","0"
"1998-02-25 06:30:00.0","0","0","0","97","33","0","0"
"1998-02-25 06:40:00.0","0","0","0","69","31","0","0"
"1998-02-25 06:50:00.0","0","0","0","75","40","0","0"
"1998-02-25 07:00:00.0","0","0","0","86","44","0","0"
"1998-02-25 07:10:00.0","0","0","12","84","35","0","0"
"1998-02-25 07:20:00.0","0","0","23","103","52","0","0"
"1998-02-25 07:30:00.0","0","0","0","101","67","0","0"
"1998-02-25 07:40:00.0","0","0","0","119","70","0","0"
"1998-02-25 07:50:00.0","70","0","0","197","65","0","0"
"1998-02-25 08:00:00.0","209","0","0","300","32","0","0"
"1998-02-25 08:10:00.0","233","0","0","321","40","0","0"
"1998-02-25 08:20:00.0","224","0","0","294","32","0","0"
"1998-02-25 08:30:00.0","206","0","0","245","5","0","0"
"1998-02-25 08:40:00.0","92","0","0","117","0","0","0"
"1998-02-25 08:50:00.0","12","0","0","36","0","0","0"
"1998-02-25 09:00:00.0","0","0","0","26","1","0","0"
"1998-02-25 09:10:00.0","0","0","0","46","23","0","0"
"1998-02-25 09:20:00.0","0","0","0","42","17","0","0"
"1998-02-25 09:30:00.0","0","0","0","56","16","0","0"
"1998-02-25 09:40:00.0","0","0","0","59","23","0","0"
"1998-02-25 09:50:00.0","0","0","0","53","29","0","0"
"1998-02-25 10:00:00.0","0","0","0","53","29","0","0"
"1998-02-25 10:10:00.0","0","0","0","67","28","0","0"
"1998-02-25 10:20:00.0","0","0","0","63","21","0","0"
"1998-02-25 10:30:00.0","0","0","0","59","17","0","0"
"1998-02-25 10:40:00.0","0","0","0","56","16","0","0"
"1998-02-25 10:50:00.0","0","0","0","59","17","0","0"
"1998-02-25 11:00:00.0","0","0","0","62","16","0","0"
"1998-02-25 11:10:00.0","0","0","0","50","17","0","0"
"1998-02-25 11:20:00.0","0","0","0","41","17","0","0"
"1998-02-25 11:30:00.0","0","0","0","42","17","0","0"
"1998-02-25 11:40:00.0","0","0","0","42","17","0","0"
"1998-02-25 11:50:00.0","0","0","0","41","17","0","0"
"1998-02-25 12:00:00.0","0","0","0","28","2","0","0"
"1998-02-25 12:10:00.0","0","0","0","26","0","0","0"
"1998-02-25 12:20:00.0","0","0","0","31","0","0","0"
"1998-02-25 12:30:00.0","0","0","0","46","0","0","0"
"1998-02-25 12:40:00.0","0","0","0","50","0","0","0"
"1998-02-25 12:50:00.0","0","0","0","42","0","0","0"
"1998-02-25 13:00:00.0","0","0","0","41","0","0","0"
"1998-02-25 13:10:00.0","0","0","0","41","1","0","0"
"1998-02-25 13:20:00.0","0","0","0","56","3","0","0"
"1998-02-25 13:30:00.0","0","0","0","86","7","0","0"
"1998-02-25 13:40:00.0","0","0","0","52","7","0","0"
"1998-02-25 13:50:00.0","0","0","0","51","0","0","0"
"1998-02-25 14:00:00.0","0","0","0","9","0","0","0"
"1998-02-25 14:10:00.0","0","0","0","9","0","0","0"
"1998-02-25 14:20:00.0","0","0","0","36","0","0","0"
"1998-02-25 14:30:00.0","0","0","0","45","9","0","0"
"1998-02-25 14:40:00.0","0","0","0","48","13","0","0"
"1998-02-25 14:50:00.0","0","0","0","37","0","0","0"
"1998-02-25 15:00:00.0","0","0","0","41","0","0","0"
"1998-02-25 15:10:00.0","0","0","0","72","0","0","0"
"1998-02-25 15:20:00.0","0","0","0","80","0","0","0"
"1998-02-25 15:30:00.0","0","0","0","66","0","0","0"
"1998-02-25 15:40:00.0","0","0","0","63","0","0","0"
"1998-02-25 15:50:00.0","0","0","0","60","0","0","0"
"1998-02-25 16:00:00.0","0","0","0","46","0","0","0"
"1998-02-25 16:10:00.0","0","0","0","44","0","0","0"
"1998-02-25 16:20:00.0","0","0","0","55","9","0","0"
"1998-02-25 16:30:00.0","0","0","0","77","24","0","0"
"1998-02-25 16:40:00.0","0","0","0","90","28","0","0"
"1998-02-25 16:50:00.0","0","0","0","129","22","0","0"
"1998-02-25 17:00:00.0","0","0","0","169","20","0","0"
"1998-02-25 17:10:00.0","0","0","0","133","21","0","0"
"1998-02-25 17:20:00.0","0","0","0","70","20","0","0"
"1998-02-25 17:30:00.0","0","0","0","69","20","0","0"
"1998-02-25 17:40:00.0","0","0","0","115","21","0","0"
"1998-02-25 17:50:00.0","0","0","0","111","49","0","0"
"1998-02-25 18:00:00.0","0","0","0","190","68","0","0"
"1998-02-25 18:10:00.0","0","0","0","164","70","0","0"
"1998-02-25 18:20:00.0","0","0","0","143","58","0","0"
"1998-02-25 18:30:00.0","0","0","0","102","58","0","0"
"1998-02-25 18:40:00.0","0","0","0","137","103","0","0"
"1998-02-25 18:50:00.0","0","0","0","118","83","0","0"
"1998-02-25 19:00:00.0","0","0","0","112","75","0","0"
"1998-02-25 19:10:00.0","0","0","0","124","74","0","0"
"1998-02-25 19:20:00.0","0","0","0","116","59","0","0"
"1998-02-25 19:30:00.0","0","0","0","125","77","0","0"
"1998-02-25 19:40:00.0","0","0","0","123","75","0","0"
"1998-02-25 19:50:00.0","0","0","0","122","76","0","0"
"1998-02-25 20:00:00.0","0","0","0","138","78","0","0"
"1998-02-25 20:10:00.0","0","0","0","152","84","0","0"
"1998-02-25 20:20:00.0","0","0","0","123","60","0","0"
"1998-02-25 20:30:00.0","0","0","0","123","53","0","0"
"1998-02-25 20:40:00.0","0","0","0","120","46","0","0"
"1998-02-25 20:50:00.0","0","0","0","106","46","0","0"
"1998-02-25 21:00:00.0","0","0","0","92","47","0","0"
"1998-02-25 21:10:00.0","0","0","0","93","48","0","0"
"1998-02-25 21:20:00.0","0","0","0","105","60","0","0"
"1998-02-25 21:30:00.0","0","0","0","95","49","0","0"
"1998-02-25 21:40:00.0","0","0","0","91","46","0","0"
"1998-02-25 21:50:00.0","0","0","0","90","45","0","0"
"1998-02-25 22:00:00.0","0","0","0","204","46","0","103"
"1998-02-25 22:10:00.0","0","0","0","553","44","0","451"
"1998-02-25 22:20:00.0","0","0","0","543","45","0","451"
"1998-02-25 22:30:00.0","0","0","0","548","45","0","449"
"1998-02-25 22:40:00.0","0","0","0","555","44","0","450"
"1998-02-25 22:50:00.0","0","0","0","547","33","0","453"
"1998-02-25 23:00:00.0","0","0","0","556","33","0","463"
"1998-02-25 23:10:00.0","0","0","0","562","33","0","468"
"1998-02-25 23:20:00.0","0","0","0","560","34","0","467"
"1998-02-25 23:30:00.0","0","0","0","680","45","108","467"
"1998-02-25 23:40:00.0","0","0","0","729","33","168","469"
"1998-02-25 23:50:00.0","0","0","0","552","0","39","472"
"1998-02-26 00:00:00.0","0","0","0","510","0","11","467"
"1998-02-26 00:10:00.0","0","0","0","518","0","21","463"
"1998-02-26 00:20:00.0","0","0","0","531","0","40","462"
"1998-02-26 00:30:00.0","0","0","0","547","0","55","462"
"1998-02-26 00:40:00.0","0","0","0","496","0","0","462"
"1998-02-26 00:50:00.0","0","0","0","442","0","0","409"
"1998-02-26 01:00:00.0","0","0","0","437","0","0","379"
"1998-02-26 01:10:00.0","0","0","0","394","0","0","330"
"1998-02-26 01:20:00.0","0","0","0","214","0","0","163"
"1998-02-26 01:30:00.0","0","0","0","214","0","0","163"
"1998-02-26 01:40:00.0","0","0","0","129","0","0","80"
"1998-02-26 01:50:00.0","0","0","0","84","0","0","39"
"1998-02-26 02:00:00.0","0","0","0","72","0","0","38"
"1998-02-26 02:10:00.0","0","0","0","100","0","0","65"
"1998-02-26 02:20:00.0","0","0","0","37","0","0","0"
"1998-02-26 02:30:00.0","0","0","0","49","0","0","0"
"1998-02-26 02:40:00.0","0","0","0","43","0","0","0"
"1998-02-26 02:50:00.0","0","0","0","78","0","0","42"
"1998-02-26 03:00:00.0","0","0","0","33","0","0","0"
"1998-02-26 03:10:00.0","0","0","0","72","0","0","38"
"1998-02-26 03:20:00.0","0","0","0","33","0","0","0"
"1998-02-26 03:30:00.0","0","0","0","92","0","0","51"
"1998-02-26 03:40:00.0","0","0","0","52","0","0","0"
"1998-02-26 03:50:00.0","0","0","0","50","0","0","0"
"1998-02-26 04:00:00.0","0","0","0","64","0","0","0"
"1998-02-26 04:10:00.0","0","0","0","63","0","0","0"
"1998-02-26 04:20:00.0","0","0","0","48","0","0","0"
"1998-02-26 04:30:00.0","0","0","0","76","0","0","42"
"1998-02-26 04:40:00.0","0","0","0","34","0","0","0"
"1998-02-26 04:50:00.0","0","0","0","35","0","0","0"
"1998-02-26 05:00:00.0","0","0","0","232","0","0","199"
"1998-02-26 05:10:00.0","0","0","0","34","0","0","0"
"1998-02-26 05:20:00.0","0","0","0","33","0","0","0"
"1998-02-26 05:30:00.0","0","0","0","42","0","0","0"
"1998-02-26 05:40:00.0","0","0","0","49","0","0","0"
"1998-02-26 05:50:00.0","0","0","0","40","0","0","0"
"1998-02-26 06:00:00.0","0","0","0","39","1","0","0"
"1998-02-26 06:10:00.0","0","0","0","60","7","0","0"
"1998-02-26 06:20:00.0","0","0","0","58","7","0","0"
"1998-02-26 06:30:00.0","0","0","0","75","10","0","0"
"1998-02-26 06:40:00.0","0","0","29","170","30","0","0"
"1998-02-26 06:50:00.0","0","0","0","99","30","0","0"
"1998-02-26 07:00:00.0","0","0","0","99","35","0","0"
"1998-02-26 07:10:00.0","0","0","0","126","56","0","0"
"1998-02-26 07:20:00.0","0","0","0","123","65","0","0"
"1998-02-26 07:30:00.0","0","0","0","136","91","0","0"
"1998-02-26 07:40:00.0","0","0","0","135","96","0","0"
"1998-02-26 07:50:00.0","0","0","0","111","79","0","0"
"1998-02-26 08:00:00.0","0","0","0","109","75","0","0"
"1998-02-26 08:10:00.0","0","0","0","44","11","0","0"
"1998-02-26 08:20:00.0","0","0","0","32","0","0","0"
"1998-02-26 08:30:00.0","0","0","0","40","0","0","0"
"1998-02-26 08:40:00.0","0","0","0","65","0","0","0"
"1998-02-26 08:50:00.0","0","0","0","56","0","0","0"
"1998-02-26 09:00:00.0","0","0","0","49","0","0","0"
"1998-02-26 09:10:00.0","0","0","0","49","0","0","0"
"1998-02-26 09:20:00.0","0","0","0","46","0","0","0"
"1998-02-26 09:30:00.0","0","0","0","36","0","0","0"
"1998-02-26 09:40:00.0","0","0","0","32","0","0","0"
"1998-02-26 09:50:00.0","0","0","0","32","0","0","0"
"1998-02-26 10:00:00.0","0","0","49","88","0","0","0"
"1998-02-26 10:10:00.0","0","0","0","47","0","0","0"
"1998-02-26 10:20:00.0","0","0","0","166","0","0","0"
"1998-02-26 10:30:00.0","0","0","0","99","2","0","0"
"1998-02-26 10:40:00.0","0","0","0","33","1","0","0"
"1998-02-26 10:50:00.0","0","0","0","32","0","0","0"
"1998-02-26 11:00:00.0","0","0","0","36","0","0","0"
"1998-02-26 11:10:00.0","0","0","0","50","0","0","0"
"1998-02-26 11:20:00.0","0","0","0","49","0","0","0"
"1998-02-26 11:30:00.0","0","0","0","57","0","0","0"
"1998-02-26 11:40:00.0","0","0","0","62","0","0","0"
"1998-02-26 11:50:00.0","0","0","0","52","0","0","0"
"1998-02-26 12:00:00.0","0","0","0","34","0","0","0"
"1998-02-26 12:10:00.0","0","0","0","33","0","0","0"
"1998-02-26 12:20:00.0","0","0","0","33","0","0","0"
"1998-02-26 12:30:00.0","0","0","0","33","0","0","0"
"1998-02-26 12:40:00.0","0","0","0","47","0","0","0"
"1998-02-26 12:50:00.0","0","0","0","59","0","0","0"
"1998-02-26 13:00:00.0","0","0","0","61","0","0","0"
"1998-02-26 13:10:00.0","0","0","0","52","8","0","0"
"1998-02-26 13:20:00.0","0","0","0","34","0","0","0"
"1998-02-26 13:30:00.0","0","0","0","40","0","0","0"
"1998-02-26 13:40:00.0","0","0","0","52","0","0","0"
"1998-02-26 13:50:00.0","0","0","0","52","0","0","0"
"1998-02-26 14:00:00.0","0","0","0","49","0","0","0"
"1998-02-26 14:10:00.0","0","0","0","49","0","0","0"
"1998-02-26 14:20:00.0","0","0","0","61","0","0","0"
"1998-02-26 14:30:00.0","0","0","0","46","0","0","0"
"1998-02-26 14:40:00.0","0","0","0","35","0","0","0"
"1998-02-26 14:50:00.0","0","0","0","34","0","0","0"
"1998-02-26 15:00:00.0","0","0","0","34","0","0","0"
"1998-02-26 15:10:00.0","0","0","0","34","0","0","0"
"1998-02-26 15:20:00.0","0","0","0","34","0","0","0"
"1998-02-26 15:30:00.0","0","0","0","35","0","0","0"
"1998-02-26 15:40:00.0","0","0","0","34","0","0","0"
"1998-02-26 15:50:00.0","0","0","0","39","0","0","0"
"1998-02-26 16:00:00.0","0","0","0","58","0","0","0"
"1998-02-26 16:10:00.0","0","0","0","61","0","0","0"
"1998-02-26 16:20:00.0","0","0","0","51","0","0","0"
"1998-02-26 16:30:00.0","0","0","0","51","0","0","0"
"1998-02-26 16:40:00.0","0","0","0","50","0","0","0"
"1998-02-26 16:50:00.0","0","0","0","48","1","0","0"
"1998-02-26 17:00:00.0","0","0","0","43","9","0","0"
"1998-02-26 17:10:00.0","0","0","0","46","10","0","0"
"1998-02-26 17:20:00.0","0","0","0","43","0","0","0"
"1998-02-26 17:30:00.0","0","0","0","49","0","0","0"
"1998-02-26 17:40:00.0","0","0","0","44","5","0","0"
"1998-02-26 17:50:00.0","0","0","0","42","7","0","0"
"1998-02-26 18:00:00.0","0","0","0","54","21","0","0"
"1998-02-26 18:10:00.0","0","0","0","93","59","0","0"
"1998-02-26 18:20:00.0","0","0","0","49","16","0","0"
"1998-02-26 18:30:00.0","0","0","0","43","0","0","0"
"1998-02-26 18:40:00.0","0","0","0","52","0","0","0"
"1998-02-26 18:50:00.0","0","0","0","90","45","0","0"
"1998-02-26 19:00:00.0","0","0","0","113","58","0","0"
"1998-02-26 19:10:00.0","0","0","0","128","77","0","0"
"1998-02-26 19:20:00.0","0","0","0","120","81","0","0"
"1998-02-26 19:30:00.0","0","0","0","111","88","0","0"
