"Time","Electric Cooker (hot plate+oven) (1,5kW)","Fridge freezer (Kitchen, 325l/75l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Vertical freezer (Storeroom, 145l)","Washing machine ()"
"1998-07-09 04:50:00.0","0","20","0","0","38","0","0","16","0"
"1998-07-09 05:00:00.0","0","20","0","0","39","0","0","16","0"
"1998-07-09 05:10:00.0","0","20","0","0","38","0","0","17","0"
"1998-07-09 05:20:00.0","0","20","0","0","39","0","0","16","0"
"1998-07-09 05:30:00.0","0","20","0","0","38","0","0","16","0"
"1998-07-09 05:40:00.0","0","20","0","0","38","0","0","16","0"
"1998-07-09 05:50:00.0","0","20","0","0","39","0","0","16","0"
"1998-07-09 06:00:00.0","0","19","0","0","38","0","0","17","0"
"1998-07-09 06:10:00.0","0","20","0","0","38","0","0","16","0"
"1998-07-09 06:20:00.0","0","20","0","0","39","0","0","16","0"
"1998-07-09 06:30:00.0","0","20","0","0","38","0","0","16","0"
"1998-07-09 06:40:00.0","0","19","0","0","38","0","0","16","0"
"1998-07-09 06:50:00.0","0","20","0","0","38","0","0","16","0"
"1998-07-09 07:00:00.0","0","20","0","0","38","0","0","16","0"
"1998-07-09 07:10:00.0","0","19","0","0","38","0","0","16","0"
"1998-07-09 07:20:00.0","0","20","0","0","37","0","0","16","0"
"1998-07-09 07:30:00.0","0","19","0","0","38","0","0","16","0"
"1998-07-09 07:40:00.0","0","19","0","0","37","0","0","16","0"
"1998-07-09 07:50:00.0","0","20","0","0","38","0","0","16","0"
"1998-07-09 08:00:00.0","0","19","0","0","38","1","0","16","0"
"1998-07-09 08:10:00.0","0","19","0","0","38","1","0","16","0"
"1998-07-09 08:20:00.0","0","19","0","0","46","8","0","15","0"
"1998-07-09 08:30:00.0","0","20","0","0","48","0","12","16","0"
"1998-07-09 08:40:00.0","0","19","0","0","49","0","11","16","0"
"1998-07-09 08:50:00.0","0","19","0","0","51","3","13","16","0"
"1998-07-09 09:00:00.0","0","19","0","0","51","2","13","16","0"
"1998-07-09 09:10:00.0","0","19","8","0","94","1","1","16","0"
"1998-07-09 09:20:00.0","0","20","5","0","73","0","0","16","0"
"1998-07-09 09:30:00.0","0","19","0","0","46","8","0","15","0"
"1998-07-09 09:40:00.0","0","19","0","0","43","6","0","16","0"
"1998-07-09 09:50:00.0","0","19","0","0","42","5","0","16","0"
"1998-07-09 10:00:00.0","0","19","0","0","37","0","0","16","0"
"1998-07-09 10:10:00.0","0","19","0","0","37","0","0","15","0"
"1998-07-09 10:20:00.0","0","19","0","0","43","6","0","16","0"
"1998-07-09 10:30:00.0","0","19","0","0","51","14","0","15","0"
"1998-07-09 10:40:00.0","0","19","8","0","53","8","0","16","0"
"1998-07-09 10:50:00.0","0","19","19","0","113","4","0","16","0"
"1998-07-09 11:00:00.0","0","20","19","0","138","0","0","15","0"
"1998-07-09 11:10:00.0","0","19","18","0","103","1","0","16","0"
"1998-07-09 11:20:00.0","0","19","19","0","104","28","0","15","0"
"1998-07-09 11:30:00.0","0","19","20","0","95","37","0","16","0"
"1998-07-09 11:40:00.0","0","19","19","0","96","37","4","15","0"
"1998-07-09 11:50:00.0","0","19","20","0","100","30","12","16","0"
"1998-07-09 12:00:00.0","0","19","20","0","95","26","13","16","0"
"1998-07-09 12:10:00.0","0","19","20","0","80","11","13","16","0"
"1998-07-09 12:20:00.0","0","19","19","0","158","27","13","15","0"
"1998-07-09 12:30:00.0","0","20","19","0","392","8","11","16","0"
"1998-07-09 12:40:00.0","0","19","19","0","89","1","0","16","0"
"1998-07-09 12:50:00.0","0","20","19","0","80","4","3","15","0"
"1998-07-09 13:00:00.0","0","19","19","0","95","20","13","16","0"
"1998-07-09 13:10:00.0","0","19","19","0","117","39","13","16","0"
"1998-07-09 13:20:00.0","0","20","19","0","87","6","13","15","0"
"1998-07-09 13:30:00.0","0","19","18","0","70","2","12","16","0"
"1998-07-09 13:40:00.0","0","19","19","0","67","0","13","16","0"
"1998-07-09 13:50:00.0","0","19","17","0","67","0","12","15","0"
"1998-07-09 14:00:00.0","0","19","18","0","67","0","12","16","0"
"1998-07-09 14:10:00.0","0","20","19","0","70","3","13","15","0"
"1998-07-09 14:20:00.0","0","19","18","0","68","0","12","16","0"
"1998-07-09 14:30:00.0","0","19","18","0","66","0","12","16","0"
"1998-07-09 14:40:00.0","0","19","19","0","68","0","12","15","0"
"1998-07-09 14:50:00.0","0","19","18","0","67","0","12","16","0"
"1998-07-09 15:00:00.0","0","19","19","0","69","2","13","16","0"
"1998-07-09 15:10:00.0","0","20","18","0","71","3","12","15","0"
"1998-07-09 15:20:00.0","0","19","19","0","68","0","13","16","0"
"1998-07-09 15:30:00.0","0","19","18","0","200","0","12","16","0"
"1998-07-09 15:40:00.0","0","19","18","0","422","0","12","15","0"
"1998-07-09 15:50:00.0","0","19","18","0","422","0","12","15","0"
"1998-07-09 16:00:00.0","0","19","18","0","424","3","12","16","0"
"1998-07-09 16:10:00.0","0","19","18","0","440","20","12","15","0"
"1998-07-09 16:20:00.0","0","18","18","0","441","19","11","15","0"
"1998-07-09 16:30:00.0","0","19","18","0","446","21","13","16","0"
"1998-07-09 16:40:00.0","0","19","19","0","447","19","12","15","0"
"1998-07-09 16:50:00.0","0","10","18","0","441","20","12","16","0"
"1998-07-09 17:00:00.0","0","3","19","0","444","25","12","15","0"
"1998-07-09 17:10:00.0","0","4","18","0","455","26","13","16","0"
"1998-07-09 17:20:00.0","0","3","18","0","437","19","12","15","0"
"1998-07-09 17:30:00.0","0","4","19","0","305","19","13","16","0"
"1998-07-09 17:40:00.0","0","3","19","0","75","20","13","16","0"
"1998-07-09 17:50:00.0","0","18","19","0","88","20","13","15","0"
"1998-07-09 18:00:00.0","0","22","19","0","99","28","12","15","0"
"1998-07-09 18:10:00.0","0","21","18","0","93","23","13","16","0"
"1998-07-09 18:20:00.0","0","21","19","0","89","20","12","16","0"
"1998-07-09 18:30:00.0","0","21","19","0","89","19","13","15","0"
"1998-07-09 18:40:00.0","0","20","18","0","88","20","13","16","0"
"1998-07-09 18:50:00.0","0","20","19","0","88","19","13","15","0"
"1998-07-09 19:00:00.0","0","20","19","0","89","20","12","16","0"
"1998-07-09 19:10:00.0","0","20","19","0","116","12","13","16","0"
"1998-07-09 19:20:00.0","298","20","19","0","394","0","13","15","0"
"1998-07-09 19:30:00.0","289","20","18","0","421","0","13","16","0"
"1998-07-09 19:40:00.0","187","20","19","0","255","0","13","16","0"
"1998-07-09 19:50:00.0","219","20","19","0","286","1","13","14","0"
"1998-07-09 20:00:00.0","14","20","19","0","73","0","5","0","0"
"1998-07-09 20:10:00.0","0","20","18","0","51","7","0","0","0"
"1998-07-09 20:20:00.0","0","20","19","0","63","10","9","0","0"
"1998-07-09 20:30:00.0","0","20","18","0","62","7","13","0","0"
"1998-07-09 20:40:00.0","0","20","20","0","57","0","13","0","0"
"1998-07-09 20:50:00.0","0","20","19","0","65","10","12","0","0"
"1998-07-09 21:00:00.0","0","19","19","0","192","2","13","0","0"
"1998-07-09 21:10:00.0","0","20","18","0","419","2","12","0","0"
"1998-07-09 21:20:00.0","0","19","18","0","427","10","12","0","0"
"1998-07-09 21:30:00.0","0","20","19","0","429","10","13","0","0"
"1998-07-09 21:40:00.0","0","19","18","0","430","10","12","0","0"
"1998-07-09 21:50:00.0","0","20","19","0","431","10","13","0","0"
"1998-07-09 22:00:00.0","0","19","18","0","396","44","12","0","0"
"1998-07-09 22:10:00.0","0","20","18","0","102","46","12","0","0"
"1998-07-09 22:20:00.0","0","20","19","0","89","34","13","0","0"
"1998-07-09 22:30:00.0","0","19","18","0","84","26","15","0","0"
"1998-07-09 22:40:00.0","0","20","18","0","80","27","11","0","0"
"1998-07-09 22:50:00.0","0","19","18","0","58","12","3","0","0"
"1998-07-09 23:00:00.0","0","20","14","0","68","23","8","0","0"
"1998-07-09 23:10:00.0","0","19","0","0","52","16","13","0","0"
"1998-07-09 23:20:00.0","0","20","0","0","29","4","1","0","0"
"1998-07-09 23:30:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-09 23:40:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-09 23:50:00.0","0","20","0","0","25","0","0","0","0"
"1998-07-10 00:00:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 00:10:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 00:20:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 00:30:00.0","0","20","0","0","25","0","0","0","0"
"1998-07-10 00:40:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 00:50:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 01:00:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 01:10:00.0","0","10","0","0","17","0","0","0","0"
"1998-07-10 01:20:00.0","0","4","0","0","11","0","0","0","0"
"1998-07-10 01:30:00.0","0","3","0","0","12","0","0","0","0"
"1998-07-10 01:40:00.0","0","4","0","0","11","0","0","0","0"
"1998-07-10 01:50:00.0","0","3","0","0","11","0","0","0","0"
"1998-07-10 02:00:00.0","0","12","0","0","18","0","0","0","0"
"1998-07-10 02:10:00.0","0","22","0","0","27","0","0","0","0"
"1998-07-10 02:20:00.0","0","21","0","0","26","0","0","0","0"
"1998-07-10 02:30:00.0","0","21","0","0","26","0","0","0","0"
"1998-07-10 02:40:00.0","0","20","0","0","25","0","0","0","0"
"1998-07-10 02:50:00.0","0","20","0","0","25","0","0","0","0"
"1998-07-10 03:00:00.0","0","20","0","0","25","0","0","0","0"
"1998-07-10 03:10:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 03:20:00.0","0","20","0","0","25","0","0","0","0"
"1998-07-10 03:30:00.0","0","20","0","0","24","0","0","0","0"
"1998-07-10 03:40:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 03:50:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 04:00:00.0","0","20","0","0","24","0","0","0","0"
"1998-07-10 04:10:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 04:20:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 04:30:00.0","0","20","0","0","24","0","0","0","0"
"1998-07-10 04:40:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 04:50:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 05:00:00.0","0","19","0","0","23","0","0","0","0"
"1998-07-10 05:10:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 05:20:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 05:30:00.0","0","19","0","0","23","0","0","0","0"
"1998-07-10 05:40:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 05:50:00.0","0","13","0","0","19","0","0","0","0"
"1998-07-10 06:00:00.0","0","4","0","0","11","0","0","0","0"
"1998-07-10 06:10:00.0","0","3","0","0","11","0","0","0","0"
"1998-07-10 06:20:00.0","0","4","0","0","11","0","0","0","0"
"1998-07-10 06:30:00.0","0","3","0","0","11","0","0","0","0"
"1998-07-10 06:40:00.0","0","4","0","0","11","0","0","0","0"
"1998-07-10 06:50:00.0","0","8","0","0","15","0","0","0","0"
"1998-07-10 07:00:00.0","0","22","0","0","27","0","0","0","0"
"1998-07-10 07:10:00.0","0","22","0","0","26","0","0","0","0"
"1998-07-10 07:20:00.0","0","20","0","0","25","0","0","0","0"
"1998-07-10 07:30:00.0","0","20","0","0","25","0","0","0","0"
"1998-07-10 07:40:00.0","0","20","0","0","24","0","0","0","0"
"1998-07-10 07:50:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 08:00:00.0","0","20","0","0","24","0","0","0","0"
"1998-07-10 08:10:00.0","0","19","0","0","27","4","0","0","0"
"1998-07-10 08:20:00.0","0","19","0","0","33","6","3","0","0"
"1998-07-10 08:30:00.0","0","19","0","0","42","6","13","0","0"
"1998-07-10 08:40:00.0","0","19","0","0","33","1","9","0","0"
"1998-07-10 08:50:00.0","0","19","0","0","24","1","0","0","0"
"1998-07-10 09:00:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-10 09:10:00.0","0","19","0","0","24","1","0","0","0"
"1998-07-10 09:20:00.0","0","19","0","0","29","5","0","0","0"
"1998-07-10 09:30:00.0","0","19","0","0","96","0","0","0","0"
"1998-07-10 09:40:00.0","0","18","0","0","41","0","0","0","0"
"1998-07-10 09:50:00.0","0","19","0","0","81","17","0","0","0"
"1998-07-10 10:00:00.0","0","19","0","0","57","30","0","0","0"
"1998-07-10 10:10:00.0","0","19","0","0","56","29","0","0","0"
"1998-07-10 10:20:00.0","0","19","0","0","56","29","0","0","0"
"1998-07-10 10:30:00.0","0","19","0","0","316","31","0","0","0"
"1998-07-10 10:40:00.0","0","19","0","0","423","36","0","0","0"
"1998-07-10 10:50:00.0","0","18","0","0","420","34","0","0","0"
"1998-07-10 11:00:00.0","0","19","0","0","402","10","7","0","0"
"1998-07-10 11:10:00.0","0","19","0","0","405","7","14","0","0"
"1998-07-10 11:20:00.0","0","18","0","0","404","5","13","0","0"
"1998-07-10 11:30:00.0","0","19","0","0","425","28","12","0","0"
"1998-07-10 11:40:00.0","0","18","0","0","436","38","13","0","0"
"1998-07-10 11:50:00.0","148","18","0","0","589","42","13","0","0"
"1998-07-10 12:00:00.0","306","19","0","0","764","48","12","7","4"
"1998-07-10 12:10:00.0","305","19","0","0","770","33","13","23","18"
"1998-07-10 12:20:00.0","58","19","0","0","522","29","13","23","16"
"1998-07-10 12:30:00.0","190","19","0","0","282","5","13","24","22"
"1998-07-10 12:40:00.0","104","20","0","0","164","0","10","24","7"
"1998-07-10 12:50:00.0","0","19","0","0","45","0","0","24","0"
"1998-07-10 13:00:00.0","0","19","0","0","47","2","0","23","0"
"1998-07-10 13:10:00.0","0","19","0","0","50","5","0","22","0"
"1998-07-10 13:20:00.0","0","19","0","0","287","8","0","22","236"
"1998-07-10 13:30:00.0","0","19","0","0","212","24","0","22","145"
"1998-07-10 13:40:00.0","0","19","0","0","359","21","0","21","21"
"1998-07-10 13:50:00.0","0","19","0","0","421","9","0","21","11"
"1998-07-10 14:00:00.0","0","19","0","0","428","11","6","21","11"
"1998-07-10 14:10:00.0","0","19","0","0","429","10","12","20","3"
"1998-07-10 14:20:00.0","0","19","0","0","462","13","13","20","0"
"1998-07-10 14:30:00.0","0","19","0","0","486","1","12","20","0"
"1998-07-10 14:40:00.0","0","19","0","0","429","3","13","20","0"
"1998-07-10 14:50:00.0","0","18","0","0","415","0","12","20","0"
"1998-07-10 15:00:00.0","0","19","0","0","415","0","12","19","0"
"1998-07-10 15:10:00.0","0","19","0","0","435","21","13","19","0"
"1998-07-10 15:20:00.0","0","19","0","0","424","10","12","19","0"
"1998-07-10 15:30:00.0","0","19","0","0","422","10","12","19","0"
"1998-07-10 15:40:00.0","0","18","0","0","416","9","13","19","0"
"1998-07-10 15:50:00.0","0","19","0","0","366","10","11","19","0"
"1998-07-10 16:00:00.0","0","19","0","0","88","37","12","18","0"
"1998-07-10 16:10:00.0","0","19","0","0","178","39","12","19","0"
"1998-07-10 16:20:00.0","0","18","0","0","446","34","12","18","0"
"1998-07-10 16:30:00.0","0","19","0","0","451","40","13","18","0"
"1998-07-10 16:40:00.0","0","19","0","0","188","31","13","19","0"
"1998-07-10 16:50:00.0","0","19","0","0","81","29","12","18","0"
"1998-07-10 17:00:00.0","0","20","0","0","102","29","12","18","0"
"1998-07-10 17:10:00.0","0","19","0","0","83","30","12","18","0"
"1998-07-10 17:20:00.0","0","20","0","0","81","30","13","18","0"
"1998-07-10 17:30:00.0","0","19","0","0","102","29","12","18","0"
"1998-07-10 17:40:00.0","0","19","0","0","81","30","13","18","0"
"1998-07-10 17:50:00.0","0","20","0","0","81","30","13","17","0"
"1998-07-10 18:00:00.0","0","19","0","0","80","30","12","18","0"
"1998-07-10 18:10:00.0","0","19","0","0","83","31","13","17","0"
"1998-07-10 18:20:00.0","0","19","0","0","80","29","12","18","0"
"1998-07-10 18:30:00.0","0","19","0","0","79","30","13","17","0"
"1998-07-10 18:40:00.0","0","19","0","0","80","29","13","18","0"
"1998-07-10 18:50:00.0","0","19","0","0","80","29","12","17","0"
"1998-07-10 19:00:00.0","0","19","0","0","80","30","13","17","0"
"1998-07-10 19:10:00.0","0","19","0","0","88","30","13","17","9"
"1998-07-10 19:20:00.0","0","19","0","0","92","29","13","17","12"
"1998-07-10 19:30:00.0","0","19","0","0","80","30","14","17","0"
"1998-07-10 19:40:00.0","0","20","0","0","72","29","4","18","0"
"1998-07-10 19:50:00.0","0","19","0","0","68","30","0","16","0"
"1998-07-10 20:00:00.0","0","19","0","0","201","36","0","17","0"
"1998-07-10 20:10:00.0","0","19","0","0","179","48","0","17","93"
"1998-07-10 20:20:00.0","0","19","0","0","373","43","6","15","284"
"1998-07-10 20:30:00.0","0","19","0","0","293","38","13","0","217"
"1998-07-10 20:40:00.0","0","19","0","0","230","39","13","0","154"
"1998-07-10 20:50:00.0","0","19","0","0","101","40","12","15","17"
"1998-07-10 21:00:00.0","0","19","0","0","236","39","13","18","15"
"1998-07-10 21:10:00.0","0","19","0","0","460","38","13","17","14"
"1998-07-10 21:20:00.0","0","19","0","0","457","40","9","17","14"
"1998-07-10 21:30:00.0","0","18","0","0","446","28","0","17","21"
"1998-07-10 21:40:00.0","0","3","0","0","418","29","0","17","0"
"1998-07-10 21:50:00.0","0","4","0","0","137","29","0","17","0"
"1998-07-10 22:00:00.0","0","3","0","0","54","30","0","17","0"
"1998-07-10 22:10:00.0","0","3","0","0","47","29","0","7","0"
"1998-07-10 22:20:00.0","0","4","0","0","40","29","0","0","0"
"1998-07-10 22:30:00.0","0","3","0","0","50","39","0","0","0"
"1998-07-10 22:40:00.0","0","16","0","0","78","42","0","16","0"
"1998-07-10 22:50:00.0","0","22","0","0","58","15","0","18","0"
"1998-07-10 23:00:00.0","0","22","0","0","42","0","0","18","0"
"1998-07-10 23:10:00.0","0","21","0","0","42","0","0","17","0"
"1998-07-10 23:20:00.0","0","20","0","0","41","0","0","17","0"
"1998-07-10 23:30:00.0","0","20","0","0","40","0","0","17","0"
"1998-07-10 23:40:00.0","0","20","0","0","46","4","1","17","0"
"1998-07-10 23:50:00.0","0","21","0","0","92","42","11","17","0"
"1998-07-11 00:00:00.0","0","20","0","0","61","15","12","9","0"
"1998-07-11 00:10:00.0","0","19","0","0","47","10","12","0","0"
"1998-07-11 00:20:00.0","0","20","0","0","47","10","12","0","0"
"1998-07-11 00:30:00.0","0","20","0","0","54","10","12","7","0"
"1998-07-11 00:40:00.0","0","19","0","0","63","15","9","18","0"
"1998-07-11 00:50:00.0","0","20","0","0","57","17","0","18","0"
"1998-07-11 01:00:00.0","0","19","0","0","49","10","0","17","0"
"1998-07-11 01:10:00.0","0","20","0","0","39","0","0","18","0"
"1998-07-11 01:20:00.0","0","19","0","0","39","0","0","17","0"
"1998-07-11 01:30:00.0","0","19","0","0","39","0","0","17","0"
"1998-07-11 01:40:00.0","0","20","0","0","40","2","0","17","0"
"1998-07-11 01:50:00.0","0","19","0","0","29","0","0","4","0"
"1998-07-11 02:00:00.0","0","19","0","0","25","0","0","0","0"
"1998-07-11 02:10:00.0","0","19","0","0","323","0","0","0","0"
"1998-07-11 02:20:00.0","0","19","0","0","405","0","0","10","0"
"1998-07-11 02:30:00.0","0","19","0","0","202","0","0","18","0"
"1998-07-11 02:40:00.0","0","20","0","0","39","0","0","18","0"
"1998-07-11 02:50:00.0","0","19","0","0","39","0","0","17","0"
"1998-07-11 03:00:00.0","0","19","0","0","39","0","0","17","0"
"1998-07-11 03:10:00.0","0","19","0","0","38","0","0","17","0"
"1998-07-11 03:20:00.0","0","19","0","0","38","0","0","17","0"
"1998-07-11 03:30:00.0","0","19","0","0","28","0","0","4","0"
"1998-07-11 03:40:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-11 03:50:00.0","0","16","0","0","22","0","0","0","0"
"1998-07-11 04:00:00.0","0","3","0","0","17","0","0","5","0"
"1998-07-11 04:10:00.0","0","3","0","0","27","0","0","19","0"
"1998-07-11 04:20:00.0","0","4","0","0","27","0","0","18","0"
"1998-07-11 04:30:00.0","0","3","0","0","26","0","0","17","0"
"1998-07-11 04:40:00.0","0","4","0","0","26","0","0","18","0"
"1998-07-11 04:50:00.0","0","3","0","0","26","0","0","17","0"
"1998-07-11 05:00:00.0","0","23","0","0","42","0","0","17","0"
"1998-07-11 05:10:00.0","0","22","0","0","32","0","0","6","0"
"1998-07-11 05:20:00.0","0","21","0","0","27","0","0","0","0"
"1998-07-11 05:30:00.0","0","20","0","0","26","0","0","0","0"
"1998-07-11 05:40:00.0","0","20","0","0","28","0","0","2","0"
"1998-07-11 05:50:00.0","0","20","0","0","41","0","0","19","0"
"1998-07-11 06:00:00.0","0","20","0","0","40","0","0","18","0"
"1998-07-11 06:10:00.0","0","19","0","0","39","0","0","18","0"
"1998-07-11 06:20:00.0","0","20","0","0","39","0","0","17","0"
"1998-07-11 06:30:00.0","0","19","0","0","39","0","0","17","0"
"1998-07-11 06:40:00.0","0","19","0","0","38","0","0","17","0"
"1998-07-11 06:50:00.0","0","20","0","0","31","0","0","7","0"
"1998-07-11 07:00:00.0","0","19","0","0","24","0","0","0","0"
"1998-07-11 07:10:00.0","0","19","0","0","25","0","0","0","0"
"1998-07-11 07:20:00.0","0","19","0","0","26","0","0","0","0"
